cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
1	rest	91	ENSG00000146670	6.789507	3.2426822	1.12517601037759e-11	1.9172020802912e-09
1	rest	92	ENSG00000101057	6.769663	3.3494172	1.29082911227821e-11	2.18049969440445e-09
1	rest	93	ENSG00000168061	6.7579117	2.2729242	1.39994876291485e-11	2.32474542451835e-09
1	rest	95	ENSG00000134574	6.727758	1.8484417	1.72297496322222e-11	2.81347453369494e-09
1	rest	96	ENSG00000006625	6.674434	1.8724163	2.48188004338616e-11	4.01920987191338e-09
1	rest	97	ENSG00000135541	6.628427	2.0243297	3.39282374997463e-11	5.40507165697178e-09
1	rest	98	ENSG00000168393	6.607142	2.1178336	3.91809949009382e-11	6.09326662764988e-09
1	rest	99	ENSG00000107890	6.5775423	1.9719833	4.78287224325435e-11	7.3219048130132e-09
2	rest	0	ENSG00000148773	16.827719	8.085853	1.52878252710361e-63	2.99564936185952e-59
2	rest	1	ENSG00000117724	16.288744	7.069894	1.1864184299392e-59	1.16239345673293e-55
2	rest	2	ENSG00000164104	16.243713	5.609888	2.4747699269285e-59	1.6164372239388e-55
2	rest	3	ENSG00000173207	16.044758	4.4562807	6.22020070133242e-58	3.04712081856522e-54
2	rest	4	ENSG00000113810	15.9885845	6.04211	1.53477910907174e-57	6.01479932845216e-54
2	rest	5	ENSG00000164611	15.726219	5.0762253	1.00007505169187e-55	3.09871650079696e-52
2	rest	6	ENSG00000123975	15.719786	4.3556705	1.10696685407393e-55	3.09871650079696e-52
2	rest	7	ENSG00000175063	15.662235	7.0421786	2.740903802219e-55	6.71350125056017e-52
2	rest	8	ENSG00000131747	15.635011	7.025651	4.20401183844938e-55	9.15306799715729e-52
2	rest	9	ENSG00000066279	15.612611	7.042193	5.97409829882986e-55	1.17062456165571e-51
2	rest	10	ENSG00000108106	15.4651165	5.875714	5.96651474330141e-54	1.06285323995446e-50
2	rest	11	ENSG00000075218	15.272363	6.818301	1.16861148794459e-52	1.90824517552286e-49
2	rest	12	ENSG00000129195	15.1505995	6.615392	7.50790787675713e-52	1.13167272957735e-48
2	rest	13	ENSG00000145386	15.093853	6.902133	1.77752865825271e-51	2.48790528989013e-48
2	rest	14	ENSG00000089685	15.023207	4.6104717	5.17426403916556e-51	6.75931358982995e-48
2	rest	15	ENSG00000189403	15.003104	1.6835475	7.00641371659989e-51	8.34592989121641e-48
2	rest	16	ENSG00000100526	15.000922	6.5281653	7.24066385050671e-51	8.34592989121641e-48
2	rest	17	ENSG00000088325	14.836771	6.3717103	8.47379055655538e-50	9.2246625530946e-47
2	rest	18	ENSG00000115163	14.808972	7.523119	1.28185753276574e-49	1.32199991339709e-46
2	rest	19	ENSG00000198901	14.746597	6.295851	3.23574413268685e-49	3.17022031399994e-46
2	rest	20	ENSG00000164032	14.734305	1.796876	3.88166215800226e-49	3.62196047552639e-46
2	rest	21	ENSG00000126787	14.719831	7.031799	4.80854100675862e-49	4.2828800467016e-46
2	rest	22	ENSG00000111665	14.539714	6.833518	6.78758551470962e-48	5.78272774611891e-45
2	rest	23	ENSG00000069275	14.497671	2.448108	1.2533083496615e-47	1.02327404631738e-44
2	rest	24	ENSG00000137804	14.372461	6.1970024	7.70438176790735e-47	6.03869442968578e-44
2	rest	25	ENSG00000134057	14.360285	6.3516684	9.18488125951586e-47	6.92222108770051e-44
2	rest	26	ENSG00000188486	14.345467	5.272426	1.13732938959584e-46	8.25406273671498e-44
2	rest	27	ENSG00000143228	14.313877	6.554046	1.79236308605258e-46	1.25433409540001e-43
2	rest	28	ENSG00000178999	14.206932	6.514412	8.29823839852284e-46	5.60703384203638e-43
2	rest	29	ENSG00000170540	14.196134	4.1493926	9.68078431775484e-46	6.32316562354687e-43
2	rest	30	ENSG00000134690	13.929977	6.4392056	4.16488554702898e-44	2.63261071916235e-41
2	rest	31	ENSG00000157456	13.911827	6.272207	5.36898596834698e-44	3.28766500155497e-41
2	rest	32	ENSG00000138778	13.752272	6.5088224	4.9355326336123e-43	2.930659453201e-40
2	rest	33	ENSG00000164109	13.739291	5.224558	5.90513093248868e-43	3.40326590065046e-40
2	rest	34	ENSG00000024526	13.600527	6.4897676	3.9756152192614e-42	2.22577657775506e-39
2	rest	35	ENSG00000129534	13.5320635	4.934766	1.01144543909595e-41	5.50535371641256e-39
2	rest	36	ENSG00000128944	13.440051	5.6782775	3.52192436119855e-41	1.86519210426177e-38
2	rest	37	ENSG00000198830	13.421786	2.0794034	4.50713706534778e-41	2.32414081040763e-38
2	rest	38	ENSG00000136108	13.385028	4.9859858	7.39695267807437e-41	3.71649455709916e-38
2	rest	39	ENSG00000029993	13.245114	3.3465047	4.81545096923603e-40	2.3589690435545e-37
2	rest	40	ENSG00000182481	13.212836	4.4743123	7.39835979886685e-40	3.53587464045844e-37
2	rest	41	ENSG00000203760	13.174583	4.9912157	1.22903287059444e-39	5.73402359507094e-37
2	rest	42	ENSG00000117399	13.070855	6.449603	4.83193031754688e-39	2.20189940865886e-36
2	rest	43	ENSG00000170312	13.052016	5.6932335	6.18876048659662e-39	2.75610822124684e-36
2	rest	44	ENSG00000105968	13.03961	3.0758064	7.2828518638612e-39	3.17127738383023e-36
2	rest	45	ENSG00000163535	12.903487	4.686496	4.30178071932471e-38	1.83246506946017e-35
2	rest	46	ENSG00000138182	12.891312	5.3868937	5.03798102587312e-38	2.10040932344646e-35
2	rest	47	ENSG00000137807	12.883844	6.3409605	5.55003812323261e-38	2.26568743801548e-35
2	rest	48	ENSG00000166851	12.859837	6.4520955	7.57365990763216e-38	3.02869114061331e-35
2	rest	49	ENSG00000166451	12.722566	5.19626	4.43070443697705e-37	1.73639306885131e-34
2	rest	50	ENSG00000087586	12.704875	5.970947	5.55579325368141e-37	2.13462291776249e-34
2	rest	51	ENSG00000123416	12.627452	1.9419472	1.49025914848974e-36	5.61569769512624e-34
2	rest	52	ENSG00000135451	12.505803	5.879044	6.93946631829864e-36	2.56563853786909e-33
2	rest	53	ENSG00000169607	12.494316	6.3172956	8.01826597979431e-36	2.9095911458161e-33
2	rest	54	ENSG00000197061	12.4542265	4.127799	1.32631609320529e-35	4.72530251751956e-33
2	rest	55	ENSG00000068489	12.245735	4.6953063	1.77065893566059e-34	6.19572532933379e-32
2	rest	56	ENSG00000213347	12.185772	3.9706945	3.70131227317879e-34	1.27240726303401e-31
2	rest	57	ENSG00000134222	12.135918	5.3703794	6.81415183095853e-34	2.30212595047642e-31
2	rest	58	ENSG00000204899	12.127302	4.0239625	7.57020701707204e-34	2.51420688982248e-31
2	rest	59	ENSG00000168078	12.111795	5.699243	9.14702285777712e-34	2.98726521496905e-31
2	rest	60	ENSG00000117650	12.097781	6.245804	1.08504977505771e-33	3.48550005610752e-31
2	rest	61	ENSG00000143401	12.029547	3.4427965	2.48519991256769e-33	7.85443423980063e-31
2	rest	62	ENSG00000114346	12.024493	5.1903725	2.64205314678173e-33	8.21762403352192e-31
2	rest	63	ENSG00000151725	11.940177	4.7754674	7.30672229248951e-33	2.23711286439581e-30
2	rest	64	ENSG00000164754	11.9195	3.45783	9.36683858929725e-33	2.82374157165046e-30
2	rest	65	ENSG00000080986	11.917318	5.748108	9.61542753963744e-33	2.85476216119993e-30
2	rest	66	ENSG00000124795	11.905486	2.8937585	1.10815462306029e-32	3.24093878192035e-30
2	rest	67	ENSG00000129810	11.87068	5.1715984	1.68095215992022e-32	4.84386140788776e-30
2	rest	68	ENSG00000077152	11.764424	4.5704846	5.95310049019157e-32	1.69059426239571e-29
2	rest	69	ENSG00000072571	11.586604	6.0180345	4.81863139201533e-31	1.34887260180772e-28
2	rest	70	ENSG00000111206	11.528479	5.4400806	9.48040356046422e-31	2.61645785587741e-28
2	rest	71	ENSG00000138160	11.484713	5.455646	1.57457754614559e-30	4.2852565301004e-28
2	rest	72	ENSG00000106268	11.482875	4.21807	1.60841824964977e-30	4.31739117834073e-28
2	rest	73	ENSG00000188229	11.46909	4.0817094	1.88631668021656e-30	4.99491558768156e-28
2	rest	74	ENSG00000006634	11.46415	4.608032	1.99708674542385e-30	5.21772197021071e-28
2	rest	75	ENSG00000184897	11.44761	3.4914205	2.41719842609253e-30	6.23223725780041e-28
2	rest	76	ENSG00000189159	11.423717	2.195008	3.18324962646181e-30	8.10075018578172e-28
2	rest	77	ENSG00000140451	11.324238	6.5897217	9.95410186409338e-30	2.50064905162705e-27
2	rest	78	ENSG00000168393	11.280816	3.6658185	1.6322415172454e-29	4.04857880131944e-27
2	rest	79	ENSG00000113368	11.2593355	4.5392156	2.08323713346467e-29	5.10262895378002e-27
2	rest	80	ENSG00000109881	11.199142	3.4632611	4.11697181888646e-29	9.95951392482471e-27
2	rest	81	ENSG00000161800	11.193055	5.2525916	4.40974625498958e-29	1.05376802276245e-26
2	rest	82	ENSG00000213186	11.032579	4.296602	2.66120433797791e-28	6.28268662682857e-26
2	rest	83	ENSG00000104147	11.026491	5.0569086	2.8475865228164e-28	6.64267356126039e-26
2	rest	84	ENSG00000118193	10.997429	5.7573953	3.93182393124384e-28	9.06401058032036e-26
2	rest	85	ENSG00000160298	10.963542	4.613711	5.72153010742415e-28	1.30364398203461e-25
2	rest	86	ENSG00000184661	10.959981	5.999008	5.95118799332418e-28	1.34038538769181e-25
2	rest	87	ENSG00000154473	10.953893	3.6243534	6.36519825295707e-28	1.41734158825788e-25
2	rest	88	ENSG00000136824	10.952285	4.1048594	6.47924883666285e-28	1.42652675229673e-25
2	rest	90	ENSG00000120802	10.843387	3.792092	2.14384834028374e-27	4.61634156350108e-25
2	rest	91	ENSG00000143815	10.814439	4.0659237	2.94086122360374e-27	6.26371474744731e-25
2	rest	92	ENSG00000117632	10.7667675	1.4083312	4.9404307954238e-27	1.04094345630462e-24
2	rest	93	ENSG00000233450	10.658444	4.94825	1.59239347247643e-26	3.31946277586976e-24
2	rest	94	ENSG00000182628	10.656146	3.5534844	1.63220928024673e-26	3.36664640488786e-24
2	rest	95	ENSG00000122483	10.6138735	4.337852	2.56873029011608e-26	5.24315312862755e-24
2	rest	96	ENSG00000173456	10.575162	3.982342	3.88504336524115e-26	7.84818811772169e-24
2	rest	97	ENSG00000277909	10.549546	4.6886806	5.10431397723961e-26	1.02060237126541e-23
2	rest	98	ENSG00000112312	10.522206	3.993852	6.82560007354055e-26	1.35098619637401e-23
2	rest	99	ENSG00000137812	10.480509	4.998861	1.06171481613416e-25	2.08043018221488e-23
3	rest	0	ENSG00000075624	12.546224	1.6117826	4.16924994541077e-36	2.55301414626012e-33
3	rest	1	ENSG00000084207	10.204858	1.0853577	1.88597633906969e-24	3.13183952237886e-22
3	rest	5	ENSG00000185787	8.9542675	1.0238371	3.42000070909434e-19	2.80397129266542e-17
3	rest	11	ENSG00000163191	7.493099	1.6257745	6.72659557607148e-14	2.62565020544065e-12
3	rest	12	ENSG00000277359	7.4297075	3.8451664	1.08838023821826e-13	4.10921209400518e-12
3	rest	21	ENSG00000285043	6.9791646	1.2329985	2.96940278277895e-12	9.0772929061706e-11
3	rest	25	ENSG00000170421	6.607072	1.2434611	3.9199519085805e-11	1.02415276864846e-09
3	rest	35	ENSG00000255508	6.186525	2.942507	6.15049756695749e-10	1.30856677333911e-08
3	rest	36	ENSG00000281287	6.1720734	1.6231608	6.74001449448427e-10	1.42011380666042e-08
3	rest	51	ENSG00000240972	5.5617156	2.2795904	2.67135705747515e-08	4.14123746370455e-07
3	rest	56	ENSG00000235067	5.481322	1.114145	4.22159281853711e-08	6.31466498314768e-07
3	rest	72	ENSG00000197747	4.988275	1.551042	6.09207887433921e-07	7.1098442848527e-06
4	rest	0	ENSG00000145423	15.104482	3.6058233	1.51292124977223e-51	2.96456918892869e-47
4	rest	1	ENSG00000185885	12.732027	3.2920234	3.92515696518793e-37	3.84567253664287e-33
4	rest	2	ENSG00000067225	12.488661	1.5422869	8.60905595799574e-36	5.62314838323089e-32
4	rest	3	ENSG00000197406	12.020388	5.2001877	2.77665811760422e-33	1.36021539536137e-29
4	rest	4	ENSG00000049449	11.938051	2.7511213	7.49588888955073e-33	2.93763885581493e-29
4	rest	5	ENSG00000074800	11.636637	1.3989837	2.68391566386929e-31	8.7652212389198e-28
4	rest	6	ENSG00000102144	11.3974	2.18388	4.30794310656308e-30	1.20591635961577e-26
4	rest	7	ENSG00000104327	11.369954	5.2974286	5.90185099254381e-30	1.4455846274862e-26
4	rest	8	ENSG00000117450	11.336923	1.6785676	8.61199083755857e-30	1.87502178291067e-26
4	rest	9	ENSG00000185559	11.302434	4.6928473	1.27631345039268e-29	2.50093620604447e-26
4	rest	10	ENSG00000143870	11.259443	2.850379	2.0806791858181e-29	3.70644624055507e-26
4	rest	11	ENSG00000105223	11.057975	2.60685	2.00575725202108e-28	3.27523444611275e-25
4	rest	12	ENSG00000167815	10.9865675	1.3431436	4.43471215903304e-28	6.68447575048096e-25
4	rest	13	ENSG00000184302	10.977702	3.5564542	4.89206809154796e-28	6.8471481609916e-25
4	rest	14	ENSG00000080824	10.793357	1.5240611	3.70023426501478e-27	4.83373936153097e-24
4	rest	15	ENSG00000142538	10.76834	4.3282247	4.85679713133339e-27	5.94805873677986e-24
4	rest	16	ENSG00000138385	10.71102	2.8684597	9.03606089526008e-27	1.04153890142718e-23
4	rest	17	ENSG00000166794	10.580593	2.5465627	3.66628952229557e-26	3.9911635105212e-23
4	rest	18	ENSG00000123131	10.472269	2.4288678	1.15833011695725e-25	1.19460413904091e-22
4	rest	19	ENSG00000074695	10.371838	2.8609328	3.33056931622448e-25	3.26312528757094e-22
4	rest	20	ENSG00000041357	10.30626	2.6109946	6.60207041379965e-25	6.16036046468591e-22
4	rest	21	ENSG00000010278	10.202793	4.0246277	1.92650959968223e-24	1.7159070729897e-21
4	rest	22	ENSG00000166165	10.186156	3.2508137	2.28626706105832e-24	1.94780013310599e-21
4	rest	23	ENSG00000149925	10.08876	1.0458814	6.19465645228441e-24	5.05767888260471e-21
4	rest	24	ENSG00000046653	10.074066	3.4802303	7.19406320622774e-24	5.6387067410413e-21
4	rest	26	ENSG00000139644	9.933439	2.5987146	2.97804012215855e-23	2.16128504421099e-20
4	rest	27	ENSG00000126457	9.883891	2.9741018	4.88964229298477e-23	3.42187645467988e-20
4	rest	28	ENSG00000167004	9.82985	2.8490155	8.37430470085213e-23	5.6584310556275e-20
4	rest	29	ENSG00000164434	9.773746	4.0887656	1.45954799792128e-22	9.53328100642247e-20
4	rest	30	ENSG00000115310	9.747272	2.046316	1.89493434266799e-22	1.19778188530901e-19
4	rest	31	ENSG00000170345	9.6990595	4.0690236	3.04290775768193e-22	1.86330554724305e-19
4	rest	32	ENSG00000166598	9.651212	2.6401694	4.85781508511245e-22	2.88451171493268e-19
4	rest	33	ENSG00000117592	9.609801	1.436237	7.26893952564554e-22	4.18926088250072e-19
4	rest	34	ENSG00000102265	9.594014	2.093774	8.47235165197894e-22	4.74330658915793e-19
4	rest	35	ENSG00000167552	9.584177	1.6952579	9.31976421171224e-22	5.07279943690281e-19
4	rest	36	ENSG00000118363	9.580777	2.948421	9.63178303648226e-22	5.10094023242892e-19
4	rest	37	ENSG00000132341	9.457394	1.3546255	3.15714648523314e-21	1.62800750995114e-18
4	rest	38	ENSG00000150687	9.414525	3.7230632	4.75225447951412e-21	2.38770324425844e-18
4	rest	39	ENSG00000077942	9.337896	3.32674	9.82669620699746e-21	4.81385280440288e-18
4	rest	40	ENSG00000134308	9.289199	1.5802346	1.55453843322277e-20	7.42955624365859e-18
4	rest	41	ENSG00000165119	9.2269	1.568602	2.78577067918928e-20	1.29969467758843e-17
4	rest	42	ENSG00000110955	9.212691	2.2586462	3.18047573007954e-20	1.44933539374206e-17
4	rest	43	ENSG00000161960	9.151972	1.4636387	5.59037869281455e-20	2.48962432922048e-17
4	rest	44	ENSG00000111716	9.148935	1.1065725	5.7497256218345e-20	2.50368607910771e-17
4	rest	45	ENSG00000074696	9.144928	2.9914277	5.96695603163887e-20	2.54179355304269e-17
4	rest	46	ENSG00000113558	9.117725	1.3812599	7.6717457233414e-20	3.15295149718653e-17
4	rest	47	ENSG00000141349	9.116997	3.2452478	7.72348414722905e-20	3.15295149718653e-17
4	rest	48	ENSG00000133169	9.083722	3.2173276	1.04923811339326e-19	4.19588180243691e-17
4	rest	49	ENSG00000164111	9.039518	2.7644856	1.57364104853533e-19	6.16709926920995e-17
4	rest	50	ENSG00000166426	9.035146	2.1573982	1.63783371332511e-19	6.29281404168737e-17
4	rest	51	ENSG00000182220	9.028709	3.1706705	1.73707565004589e-19	6.54576872358639e-17
4	rest	52	ENSG00000106853	9.002601	3.1884694	2.20433803188187e-19	8.10579395577821e-17
4	rest	53	ENSG00000122566	9.0011425	1.2164421	2.23379879363115e-19	8.10579395577821e-17
4	rest	54	ENSG00000135624	8.997257	2.704902	2.314276350315e-19	8.24513546989499e-17
4	rest	55	ENSG00000172020	8.969083	3.5340464	2.98993871645291e-19	1.04621159194455e-16
4	rest	56	ENSG00000089220	8.952445	1.2948501	3.47692707612494e-19	1.19526993081874e-16
4	rest	57	ENSG00000068697	8.923543	2.4724896	4.51605533652741e-19	1.52572593653887e-16
4	rest	58	ENSG00000196776	8.910427	3.2031212	5.08363171456088e-19	1.68836887198001e-16
4	rest	59	ENSG00000136156	8.894519	2.5328972	5.86731319660588e-19	1.9161667014582e-16
4	rest	60	ENSG00000255302	8.886625	1.7252599	6.29932324829542e-19	2.00398397280603e-16
4	rest	61	ENSG00000142227	8.885897	2.730391	6.34075051359909e-19	2.00398397280603e-16
4	rest	62	ENSG00000138061	8.87606	3.2153394	6.92707311541205e-19	2.15453964597618e-16
4	rest	64	ENSG00000118705	8.839506	3.0613997	9.61426403499152e-19	2.89833082716398e-16
4	rest	65	ENSG00000100979	8.690499	3.4792428	3.60850748009895e-18	1.07134400109907e-15
4	rest	66	ENSG00000109472	8.641923	3.024865	5.52746678593771e-18	1.61657778612611e-15
4	rest	67	ENSG00000181449	8.583996	3.5651853	9.16330988739317e-18	2.64051554769807e-15
4	rest	68	ENSG00000142168	8.579867	1.1453018	9.49828078980895e-18	2.69737408806241e-15
4	rest	69	ENSG00000284889	8.553029	3.00355	1.19899922763389e-17	3.35634140935514e-15
4	rest	70	ENSG00000135404	8.550479	1.7574544	1.22579160791751e-17	3.38301219114698e-15
4	rest	71	ENSG00000161203	8.5306835	1.6983619	1.45485115027835e-17	3.95941781801449e-15
4	rest	72	ENSG00000276887	8.515989	2.8045027	1.65173657217574e-17	4.43366823723063e-15
4	rest	73	ENSG00000235657	8.498866	2.9648366	1.9145086175734e-17	5.00197284818011e-15
4	rest	74	ENSG00000227715	8.498866	2.9648366	1.9145086175734e-17	5.00197284818011e-15
4	rest	75	ENSG00000084623	8.495466	2.2475755	1.97139989135021e-17	5.08283958829044e-15
4	rest	76	ENSG00000099797	8.45527	2.6466305	2.78443412375698e-17	7.0858424227296e-15
4	rest	77	ENSG00000095713	8.406086	3.502669	4.23919348731928e-17	1.06496149210284e-14
4	rest	78	ENSG00000172270	8.401714	1.652151	4.40006809060456e-17	1.08220995157875e-14
4	rest	79	ENSG00000047457	8.401229	3.6699204	4.41831059588161e-17	1.08220995157875e-14
4	rest	80	ENSG00000148834	8.389935	2.6459546	4.86412114075316e-17	1.1766969599143e-14
4	rest	81	ENSG00000167614	8.37682	2.73534	5.43772809519101e-17	1.29941807347888e-14
