cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
2	rest	35	ENSG00000144746	11.046251	2.7878253	2.28561519373434e-28	1.24407304781179e-25
2	rest	36	ENSG00000095713	10.957746	3.2948105	6.10001754127828e-28	3.23053631679319e-25
2	rest	37	ENSG00000077942	10.916767	2.9697764	9.58466786474429e-28	4.9424096528859e-25
2	rest	38	ENSG00000255302	10.8770485	1.678439	1.48286112575072e-27	7.45042660489366e-25
2	rest	39	ENSG00000041357	10.824483	2.2593887	2.63562492924842e-27	1.29112676221557e-24
2	rest	40	ENSG00000235657	10.771161	2.6918986	4.71022647038488e-27	2.19754494493314e-24
2	rest	41	ENSG00000227715	10.771161	2.6918986	4.71022647038488e-27	2.19754494493314e-24
2	rest	42	ENSG00000069849	10.749413	2.7223954	5.96401781378907e-27	2.71778904793481e-24
2	rest	43	ENSG00000135624	10.732031	2.54694	7.19964390981295e-27	3.10052239956804e-24
2	rest	44	ENSG00000127884	10.731275	2.7747667	7.25877563975253e-27	3.10052239956804e-24
2	rest	45	ENSG00000113558	10.731023	1.3024812	7.27859302781984e-27	3.10052239956804e-24
2	rest	46	ENSG00000050165	10.595577	2.2919576	3.12407422484481e-26	1.30247307310285e-23
2	rest	47	ENSG00000099797	10.568958	2.4849617	4.15078962089636e-26	1.69447338794717e-23
2	rest	48	ENSG00000102265	10.533942	1.9200025	6.02567691951082e-26	2.40965590281254e-23
2	rest	49	ENSG00000182636	10.489522	2.5277624	9.65158274769551e-26	3.78245527882187e-23
2	rest	50	ENSG00000102316	10.369275	2.6055212	3.42111277973644e-25	1.31444519448893e-22
2	rest	51	ENSG00000288299	10.313266	1.0190716	6.13792981258272e-25	2.31293720533766e-22
2	rest	52	ENSG00000074696	10.255325	2.4717302	1.11997716698437e-24	4.14074577114316e-22
2	rest	54	ENSG00000120738	10.194111	3.1561337	2.10663624170027e-24	7.50537039202122e-22
2	rest	55	ENSG00000120885	10.145659	2.14104	3.46431198598382e-24	1.21219988152416e-21
2	rest	56	ENSG00000144381	10.077223	1.2275983	6.96674663058342e-24	2.39497193379442e-21
2	rest	57	ENSG00000085719	10.03255	2.7685277	1.0964759198679e-23	3.70438718100199e-21
2	rest	58	ENSG00000135404	10.007442	1.6744844	1.41359425679633e-23	4.69481007829223e-21
2	rest	59	ENSG00000168291	9.977549	2.7131755	1.91129959168506e-23	6.24198591651147e-21
2	rest	60	ENSG00000084234	9.948579	2.4735508	2.55810342342797e-23	8.21738304624117e-21
2	rest	61	ENSG00000105854	9.94438	2.8313258	2.66829859048641e-23	8.43311465815824e-21
2	rest	62	ENSG00000137563	9.931365	2.833962	3.04065296281176e-23	9.45739600099944e-21
2	rest	63	ENSG00000100979	9.880814	2.887013	5.04216693339092e-23	1.5437697040593e-20
2	rest	64	ENSG00000089220	9.82724	1.174118	8.59415555653421e-23	2.59080735585058e-20
2	rest	65	ENSG00000141526	9.815652	2.7155657	9.64124473164434e-23	2.86242712903895e-20
2	rest	66	ENSG00000143570	9.806583	2.3926017	1.05479581246018e-22	3.08488417091898e-20
2	rest	67	ENSG00000154277	9.784667	2.443969	1.31026054781797e-22	3.77566991683722e-20
2	rest	68	ENSG00000165119	9.76191	1.357244	1.64035233475566e-22	4.65836289848363e-20
2	rest	69	ENSG00000184302	9.723956	2.654644	2.38338502266448e-22	6.67177564558722e-20
2	rest	70	ENSG00000164111	9.7118635	2.4270246	2.68383999002558e-22	7.40702036683821e-20
2	rest	71	ENSG00000141349	9.700359	2.651729	3.00437521997096e-22	8.17649061601819e-20
2	rest	72	ENSG00000142227	9.680122	2.4309402	3.66276332159359e-22	9.83175990227759e-20
2	rest	73	ENSG00000010278	9.671557	2.790524	3.98269740118947e-22	1.05460750778794e-19
2	rest	74	ENSG00000244038	9.600014	2.0274565	7.99335157395758e-22	2.08839632122265e-19
2	rest	75	ENSG00000105568	9.518982	2.3034124	1.74884114522974e-21	4.50901871589168e-19
2	rest	76	ENSG00000079150	9.483462	2.7354817	2.45983713426189e-21	6.25980631764439e-19
2	rest	77	ENSG00000137463	9.467256	2.5038497	2.87292690656085e-21	7.21730804282819e-19
2	rest	78	ENSG00000163331	9.448614	2.2325811	3.43347123102706e-21	8.51631250278167e-19
2	rest	79	ENSG00000085662	9.438033	2.551627	3.79840899203885e-21	9.27020769648033e-19
2	rest	80	ENSG00000084623	9.43711	2.1177893	3.83203278088751e-21	9.27020769648033e-19
2	rest	81	ENSG00000155660	9.409315	2.6399155	4.99379115240515e-21	1.19333338574852e-18
2	rest	82	ENSG00000180817	9.374887	1.842431	6.92498275518082e-21	1.63487996491287e-18
2	rest	83	ENSG00000184117	9.332649	2.465281	1.03256753964675e-20	2.40870963564025e-18
2	rest	84	ENSG00000106853	9.277733	2.4605331	1.73123712955381e-20	3.99101077101257e-18
2	rest	85	ENSG00000105669	9.235327	2.1519568	2.5749853886557e-20	5.86707426636145e-18
2	rest	86	ENSG00000125870	9.183684	2.2946525	4.16587610904554e-20	9.38279797203992e-18
2	rest	87	ENSG00000167792	9.151691	2.4563918	5.60489413931094e-20	1.24804432567952e-17
2	rest	88	ENSG00000163630	9.148165	2.6337993	5.79089475205641e-20	1.27497283894995e-17
2	rest	89	ENSG00000197746	9.140103	2.4037635	6.23925964974518e-20	1.35842547596397e-17
2	rest	90	ENSG00000197894	9.10366	2.45754	8.73379099553017e-20	1.88064433579575e-17
2	rest	91	ENSG00000108679	9.094591	2.6507812	9.49430823030428e-20	2.02218445405231e-17
2	rest	92	ENSG00000099341	9.090476	2.2090006	9.8605971995599e-20	2.07761722715458e-17
2	rest	93	ENSG00000115866	9.032369	2.2436187	1.67995839973637e-19	3.50199838753555e-17
2	rest	94	ENSG00000101474	9.029765	2.5962777	1.72040452402714e-19	3.5485606998223e-17
2	rest	95	ENSG00000168002	9.022796	2.2214088	1.83349394607651e-19	3.74242852847596e-17
2	rest	97	ENSG00000140391	8.994665	1.9430014	2.36953163287053e-19	4.7378543210304e-17
2	rest	98	ENSG00000140350	8.979131	2.3671527	2.7291470910298e-19	5.40178154027564e-17
2	rest	99	ENSG00000010256	8.973168	2.4306514	2.88104544502223e-19	5.64540854952106e-17
3	rest	0	ENSG00000164104	21.249128	5.556947	3.35842000752128e-100	6.58082400473794e-96
3	rest	1	ENSG00000117724	19.882006	6.6033916	5.8256978386666e-88	5.7077274574336e-84
3	rest	2	ENSG00000113810	19.730833	5.7282186	1.17220884466474e-86	7.65647743706855e-83
3	rest	3	ENSG00000131747	19.21026	6.69998	3.03734846015149e-82	1.48792107691671e-78
3	rest	4	ENSG00000148773	19.023684	7.363032	1.08579079705702e-80	4.25521413366647e-77
3	rest	5	ENSG00000164032	18.995872	1.7482833	1.84495889676031e-80	6.0253282636697e-77
3	rest	6	ENSG00000173207	18.883432	4.157245	1.5610664866929e-79	4.36987111524963e-76
3	rest	7	ENSG00000066279	18.770138	6.682814	1.32542355302789e-78	3.24645931519769e-75
3	rest	8	ENSG00000198830	18.745909	2.2082484	2.0906945479917e-78	4.55190662976638e-75
3	rest	9	ENSG00000089685	17.886477	4.3016434	1.50315408207677e-71	2.94543042382944e-68
3	rest	10	ENSG00000075218	17.595053	6.3642597	2.68807629722719e-69	4.78844136765152e-66
3	rest	11	ENSG00000175063	17.469986	6.014272	2.4255794005242e-68	3.96076902943931e-65
3	rest	12	ENSG00000123975	17.400286	3.738234	8.20929448787345e-68	1.23739327299908e-64
3	rest	13	ENSG00000129534	17.267113	4.7888074	8.32009539653704e-67	1.16451620925102e-63
3	rest	14	ENSG00000166803	17.012543	4.5369473	6.62964605952317e-65	8.66052763575711e-62
3	rest	15	ENSG00000188486	16.993347	4.811143	9.19855996550903e-65	1.12653614077593e-61
3	rest	16	ENSG00000124795	16.956835	3.1004639	1.71329346423421e-64	1.97482267245113e-61
3	rest	17	ENSG00000129195	16.915287	5.9683037	3.47117798405322e-64	3.7787629220846e-61
3	rest	18	ENSG00000197061	16.880396	4.1053967	6.27236364913783e-64	6.46878766867662e-61
3	rest	19	ENSG00000189403	16.824686	1.4222953	1.60911248434665e-63	1.57652795653863e-60
3	rest	20	ENSG00000069275	16.35419	2.261959	4.0606030006027e-60	3.78892932365762e-57
3	rest	21	ENSG00000088325	16.204042	5.563047	4.72180756997597e-59	4.20562815153087e-56
3	rest	22	ENSG00000105968	15.932922	2.895097	3.74442943281564e-57	3.19009107547923e-54
3	rest	23	ENSG00000100526	15.8854885	5.5293217	7.98731737164138e-57	6.5213118290547e-54
3	rest	24	ENSG00000160298	15.786185	5.2408795	3.87303020776548e-56	3.03568107684658e-53
3	rest	25	ENSG00000203760	15.717424	4.558721	1.14900689652628e-55	8.65953466824322e-53
3	rest	26	ENSG00000145386	15.629553	5.828857	4.58003935581194e-55	3.3239211547087e-52
3	rest	27	ENSG00000164611	15.589969	3.88448	8.51756570183236e-55	5.96077499740733e-52
3	rest	28	ENSG00000151725	15.472665	4.7900023	5.30642701644529e-54	3.5854978409395e-51
3	rest	29	ENSG00000111247	15.417553	5.2568474	1.2474166539279e-53	8.14770977790571e-51
3	rest	30	ENSG00000137804	15.384452	5.202796	2.08130411120679e-53	1.31558561480958e-50
3	rest	31	ENSG00000178999	15.318591	5.770087	5.74489497033008e-53	3.51785052948806e-50
3	rest	32	ENSG00000158164	15.286429	3.3682811	9.41744398634422e-53	5.591964088255e-50
3	rest	33	ENSG00000164109	14.999184	4.395632	7.4327461581677e-51	4.28366649909695e-48
3	rest	34	ENSG00000129810	14.785222	5.3025293	1.82454842940417e-49	1.02148647069071e-46
3	rest	35	ENSG00000143228	14.747343	5.6885505	3.20015301933599e-49	1.74186106705247e-46
3	rest	36	ENSG00000138182	14.731816	4.906625	4.02731685570712e-49	2.13284523750219e-46
3	rest	37	ENSG00000109881	14.649576	3.396058	1.35558677400637e-48	6.99019022017231e-46
3	rest	38	ENSG00000108106	14.435017	4.2237973	3.1156926950624e-47	1.56543585537815e-44
3	rest	39	ENSG00000120802	14.409253	3.6990137	4.52580522168411e-47	2.2170788329725e-44
3	rest	40	ENSG00000170312	14.376663	4.9321117	7.25065788917319e-47	3.46528393508168e-44
3	rest	41	ENSG00000198901	14.281115	4.989144	2.86975463441993e-46	1.33887719193949e-43
3	rest	42	ENSG00000077152	14.23752	4.2957916	5.35954989765235e-46	2.44233442429064e-43
3	rest	43	ENSG00000029993	14.183433	2.849884	1.16029726850738e-45	5.16727840372774e-43
3	rest	44	ENSG00000126787	14.006325	5.7377663	1.42595229158469e-44	6.2092300341338e-42
3	rest	45	ENSG00000162607	13.99259	3.949889	1.72995712767535e-44	7.36924128626055e-42
3	rest	46	ENSG00000122483	13.836555	4.437777	1.53384453133503e-43	6.39482629606594e-41
3	rest	47	ENSG00000111665	13.773594	5.665678	3.67465996629538e-43	1.50010337582412e-40
3	rest	48	ENSG00000168393	13.672926	3.3469365	1.47348118262469e-42	5.89242117827158e-40
3	rest	49	ENSG00000164754	13.660642	3.0302835	1.74440300102782e-42	6.83631536102802e-40
3	rest	50	ENSG00000139618	13.641446	4.9697967	2.27013157150419e-42	8.72220159678915e-40
3	rest	51	ENSG00000123219	13.635133	4.1681495	2.4753836243148e-42	9.32791194585549e-40
3	rest	52	ENSG00000166451	13.418015	4.3839903	4.74248753165421e-41	1.7533781732597e-38
3	rest	53	ENSG00000163535	13.385938	3.7639015	7.30696364408201e-41	2.65148060381087e-38
3	rest	54	ENSG00000130520	13.376468	1.6619334	8.29989289880656e-41	2.95702547912935e-38
3	rest	55	ENSG00000205581	13.358296	1.1036743	1.0596158076563e-40	3.70770924125451e-38
3	rest	56	ENSG00000136108	13.272643	3.8470352	3.33602285083124e-40	1.13349299995386e-37
3	rest	57	ENSG00000153044	13.272217	3.8030503	3.35506986462483e-40	1.13349299995386e-37
3	rest	58	ENSG00000171848	13.226916	4.9740477	6.13534783703515e-40	2.0376634045204e-37
3	rest	59	ENSG00000143401	13.0202055	2.9085598	9.39177040703475e-39	3.06719568543077e-36
3	rest	60	ENSG00000136824	12.850179	3.6892881	8.58113213379974e-38	2.75651285511157e-35
3	rest	61	ENSG00000111206	12.800186	5.416788	1.63558193182797e-37	5.16923031518857e-35
3	rest	62	ENSG00000138778	12.754459	5.1654267	2.94410626883344e-37	9.15710513298275e-35
3	rest	63	ENSG00000167900	12.711718	4.606202	5.09036544508812e-37	1.55852673275784e-34
3	rest	64	ENSG00000204899	12.670939	3.2460115	8.56825773139352e-37	2.58300015764086e-34
3	rest	65	ENSG00000024526	12.6590805	5.3258133	9.96596148635223e-37	2.95883356553139e-34
3	rest	66	ENSG00000213347	12.640654	3.1383398	1.260026792816e-36	3.68510820973575e-34
3	rest	67	ENSG00000134222	12.63033	4.6139007	1.43673446242907e-36	4.14011938107318e-34
3	rest	68	ENSG00000146670	12.616937	4.787902	1.70318718556205e-36	4.83680476827368e-34
3	rest	69	ENSG00000115163	12.602945	5.582203	2.03404160287993e-36	5.69386360120459e-34
3	rest	70	ENSG00000169607	12.529236	5.896982	5.16578818926434e-36	1.42568478265683e-33
3	rest	71	ENSG00000184897	12.517292	2.8660557	6.00488421521944e-36	1.6342459194059e-33
3	rest	72	ENSG00000182481	12.511406	3.2948043	6.46694390082726e-36	1.73588720187274e-33
3	rest	73	ENSG00000228716	12.435734	3.4972298	1.67197308183457e-35	4.42733953223628e-33
3	rest	74	ENSG00000184990	12.400074	2.356768	2.61082623362967e-35	6.80149026261854e-33
3	rest	75	ENSG00000068489	12.398709	3.7282753	2.65567927397975e-35	6.80149026261854e-33
3	rest	76	ENSG00000135451	12.398197	4.9348454	2.67269584190675e-35	6.80149026261854e-33
3	rest	77	ENSG00000182628	12.378917	3.0945404	3.39900090367735e-35	8.53890034712279e-33
3	rest	78	ENSG00000122952	12.343597	4.1483345	5.27453737334089e-35	1.30828556747614e-32
3	rest	79	ENSG00000157456	12.328583	4.5682077	6.35548080125693e-35	1.55669557875787e-32
3	rest	80	ENSG00000142856	12.176386	3.3198688	4.15277516899263e-34	1.00461270909149e-31
3	rest	81	ENSG00000109805	12.148746	4.9167137	5.82527138787326e-34	1.38822975242994e-31
3	rest	82	ENSG00000119969	12.147978	3.5050263	5.88022809143583e-34	1.38822975242994e-31
3	rest	83	ENSG00000134690	12.071964	4.8300753	1.48545005378095e-33	3.4651659290283e-31
3	rest	84	ENSG00000137807	11.987506	5.4200993	4.13158333455154e-33	9.52451475771028e-31
3	rest	85	ENSG00000134057	11.97215	4.24732	4.9723325072075e-33	1.13294017998524e-30
3	rest	86	ENSG00000170779	11.8995495	3.5124438	1.18987826841725e-32	2.67996145628e-30
3	rest	87	ENSG00000182010	11.82456	4.5040617	2.91424485342838e-32	6.48916226169649e-30
3	rest	88	ENSG00000112312	11.787364	3.4345121	4.53512085360458e-32	9.98490934004289e-30
3	rest	89	ENSG00000168078	11.73541	4.661598	8.39191870584021e-32	1.82710718934377e-29
3	rest	90	ENSG00000106268	11.691815	3.3144011	1.40354424412241e-31	3.02224719379984e-29
3	rest	92	ENSG00000288210	11.659397	4.2650356	2.05493349142172e-31	4.32972277036652e-29
3	rest	93	ENSG00000113368	11.608124	3.6696088	3.74746181506967e-31	7.8118632198181e-29
3	rest	94	ENSG00000137812	11.582531	4.7785687	5.05319079854997e-31	1.04228709155354e-28
3	rest	95	ENSG00000087586	11.5277605	4.6215935	9.55981962732531e-31	1.95129859997333e-28
3	rest	96	ENSG00000106462	11.522642	3.2988846	1.0145200131065e-30	2.04943501616721e-28
3	rest	97	ENSG00000112081	11.467018	2.1181598	1.93201691255272e-30	3.86304810219088e-28
3	rest	98	ENSG00000112029	11.453795	3.901994	2.25071097959366e-30	4.45481632779168e-28
3	rest	99	ENSG00000080986	11.412589	4.8817477	3.61795423631441e-30	7.08938132605809e-28
4	rest	0	ENSG00000281287	10.423291	4.968907	1.94116661686845e-25	2.87207954193066e-23
4	rest	1	ENSG00000220842	8.637501	5.575234	5.74562617393698e-18	2.85750113904303e-16
4	rest	2	ENSG00000255508	7.7404757	3.7887275	9.9045499130436e-15	3.01365924761008e-13
4	rest	3	ENSG00000277359	7.658699	3.5617328	1.87825795259204e-14	5.35727286478035e-13
4	rest	4	ENSG00000260836	7.194728	5.3887877	6.25854765391046e-13	1.29911272540652e-11
4	rest	5	ENSG00000096150	6.538501	1.2243636	6.21384767983341e-11	8.76604357712999e-10
4	rest	6	ENSG00000240972	6.4452434	3.3134904	1.15415000521464e-10	1.54057011935837e-09
4	rest	7	ENSG00000244398	5.8198338	4.633157	5.89061431658599e-09	5.42673190096391e-08
4	rest	10	ENSG00000277957	5.2364206	2.6391315	1.63720794827631e-07	1.09529155843203e-06
4	rest	18	ENSG00000282105	4.8028636	2.348474	1.56412492685548e-06	8.3082211823619e-06
4	rest	19	ENSG00000234797	4.7956123	4.095264	1.62178596111347e-06	8.58193246233282e-06
4	rest	21	ENSG00000288681	4.6173553	1.4295535	3.88661000313508e-06	1.89400952527809e-05
4	rest	22	ENSG00000204822	4.562771	2.0180588	5.04829381688431e-06	2.39171463592476e-05
4	rest	26	ENSG00000227739	4.317642	3.1388602	1.57704673836501e-05	6.67723224681554e-05
4	rest	27	ENSG00000196656	4.280984	4.4164343	1.86068806585083e-05	7.73444689230949e-05
4	rest	28	ENSG00000278229	4.2794733	1.25905	1.87336137500237e-05	7.77887606339723e-05
4	rest	31	ENSG00000236552	4.2130046	3.539075	2.51995911899799e-05	0.0001013518040574
4	rest	33	ENSG00000273686	4.1610384	1.2886783	3.16804060572248e-05	0.000124529098634167
4	rest	35	ENSG00000232573	4.0799665	4.398717	4.50421712049585e-05	0.000171146275889308
4	rest	41	ENSG00000219200	3.804021	1.5054479	0.000142366105329328	0.000484821660397669
4	rest	48	ENSG00000137970	3.4879928	3.7720883	0.000486661225179482	0.00148168531811559
4	rest	49	ENSG00000257529	3.4423711	3.8014302	0.000576638576038894	0.0017327454220951
4	rest	63	ENSG00000170632	2.880711	2.1158235	0.00396779249337071	0.00993215302856402
4	rest	64	ENSG00000213178	2.8547277	4.6321077	0.00430737262562565	0.0106866252974341
4	rest	71	ENSG00000213442	2.7343793	2.8147497	0.00624980084674556	0.0149056533096372
4	rest	72	ENSG00000235552	2.6968145	2.3208566	0.0070006273033647	0.0165393407293744
4	rest	78	ENSG00000254732	2.6301444	1.6525013	0.00853486201346025	0.0197380645761541
4	rest	80	ENSG00000170889	2.576768	1.8708503	0.00997288593846621	0.0227601560638534
4	rest	83	ENSG00000225071	2.4710224	4.3873386	0.0134727368699684	0.0298640587066778
4	rest	84	ENSG00000226084	2.3819947	1.2102972	0.0172191442915878	0.0372910181690609
4	rest	86	ENSG00000220793	2.361047	3.1611664	0.0182234196247297	0.0392533700721753
4	rest	93	ENSG00000212994	2.0722106	3.5012887	0.0382458121278427	0.0764175271382765
4	rest	98	ENSG00000258674	1.9652565	2.0040932	0.0493845661316907	0.096086840765612
5	rest	0	ENSG00000108821	14.28496	5.8967237	2.71566570868605e-46	5.32134695617032e-42
5	rest	1	ENSG00000150093	14.03614	3.841967	9.36770227657215e-45	9.17800630547156e-41
5	rest	2	ENSG00000116729	13.914268	6.4327397	5.18886704284347e-44	3.3891949901506e-40
5	rest	3	ENSG00000134871	13.574245	4.5560765	5.69267370995383e-42	2.78869853366363e-38
5	rest	4	ENSG00000140416	13.465286	3.1586964	2.50345501619571e-41	9.81104020847099e-38
5	rest	5	ENSG00000118257	13.131606	5.814222	2.17004980655784e-39	7.08702099325016e-36
5	rest	6	ENSG00000163430	12.84566	4.1821985	9.09726860088206e-38	2.54658540334691e-34
5	rest	7	ENSG00000163453	12.774634	5.8001657	2.27211771015183e-37	5.56526831630315e-34
5	rest	8	ENSG00000100345	12.547838	4.128214	4.08511290324514e-36	8.00477873390885e-33
5	rest	9	ENSG00000072110	12.202051	3.6873236	3.03091733067926e-34	4.88981435668288e-31
5	rest	10	ENSG00000130635	12.20182	5.280259	3.03951438714094e-34	4.88981435668288e-31
5	rest	11	ENSG00000113140	12.18026	2.6791863	3.96021117007247e-34	5.5428812769693e-31
5	rest	12	ENSG00000138448	12.005233	4.2986984	3.33524688664028e-33	4.15931020178276e-30
5	rest	13	ENSG00000100097	11.918987	5.4501996	9.42467418065039e-33	1.08633229746967e-29
