cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
1	rest	51	ENSG00000100979	8.518977	3.6992862	1.60968846224135e-17	6.0657395033883e-15
1	rest	52	ENSG00000113558	8.411818	1.3737427	4.03705570355877e-17	1.49256804738177e-14
1	rest	53	ENSG00000122566	8.399397	1.2136449	4.48776849766917e-17	1.62847821688569e-14
1	rest	54	ENSG00000142227	8.379048	2.8442752	5.3357204135011e-17	1.9009716636828e-14
1	rest	55	ENSG00000074696	8.332538	2.973158	7.91274158305864e-17	2.76875305928632e-14
1	rest	56	ENSG00000114115	8.317343	1.049954	8.99572780386659e-17	3.08350694809838e-14
1	rest	58	ENSG00000132341	8.290652	1.3102679	1.12629308858057e-16	3.74062933402309e-14
1	rest	59	ENSG00000084623	8.287613	2.3266094	1.15543802148526e-16	3.77346800516729e-14
1	rest	60	ENSG00000142168	8.28061	1.167079	1.22545923927554e-16	3.9365366874761e-14
1	rest	61	ENSG00000135404	8.278099	1.792431	1.2515666502066e-16	3.9555562114191e-14
1	rest	62	ENSG00000077942	8.267264	3.1782176	1.37067515614195e-16	4.26323487057166e-14
1	rest	63	ENSG00000255302	8.263961	1.7165704	1.40916319687274e-16	4.31446138167522e-14
1	rest	64	ENSG00000138061	8.25828	3.2119653	1.4778704591375e-16	4.45521102258452e-14
1	rest	65	ENSG00000172270	8.170808	1.6791955	3.06331071024529e-16	9.09478384352371e-14
1	rest	66	ENSG00000136156	8.122447	2.4952521	4.56875469311607e-16	1.33619027181506e-13
1	rest	67	ENSG00000068697	8.093775	2.4401474	5.78436499353627e-16	1.66683282424034e-13
1	rest	68	ENSG00000227715	8.07858	3.0478082	6.55255851454297e-16	1.80841386045732e-13
1	rest	69	ENSG00000110955	8.07858	2.167514	6.55255851454297e-16	1.80841386045732e-13
1	rest	70	ENSG00000235657	8.07858	3.0478082	6.55255851454297e-16	1.80841386045732e-13
1	rest	71	ENSG00000136750	8.0584955	3.8493657	7.72392920110518e-16	2.10208878743967e-13
1	rest	72	ENSG00000182718	8.01542	1.6575267	1.09761189292576e-15	2.94626096464112e-13
1	rest	73	ENSG00000182220	8.011324	3.0639405	1.1348004193415e-15	3.00492084013468e-13
1	rest	74	ENSG00000047457	7.9937506	3.7773528	1.30894644383194e-15	3.41984074225159e-13
1	rest	75	ENSG00000118363	7.9570174	2.7825994	1.76235708805352e-15	4.54386672900116e-13
1	rest	76	ENSG00000095713	7.9401045	3.580015	2.02010818554296e-15	5.14078180463821e-13
1	rest	77	ENSG00000131981	7.9312515	3.5070095	2.16947958131567e-15	5.45012210203597e-13
1	rest	78	ENSG00000109472	7.928741	2.9815187	2.21378327285722e-15	5.49102319387813e-13
1	rest	79	ENSG00000181449	7.9183025	3.611851	2.40774538398792e-15	5.89747134990541e-13
1	rest	80	ENSG00000111716	7.9016542	1.0587847	2.75226412294216e-15	6.6581006776607e-13
1	rest	81	ENSG00000187957	7.895444	4.120563	2.89283942982047e-15	6.91282788138197e-13
1	rest	82	ENSG00000166426	7.893594	2.0763137	2.93606302434281e-15	6.9315849351804e-13
1	rest	83	ENSG00000148834	7.8104825	2.6728933	5.69694030102146e-15	1.32894696664899e-12
1	rest	84	ENSG00000010256	7.7733536	2.927094	7.6435091719636e-15	1.7620536732309e-12
1	rest	85	ENSG00000108561	7.770314	2.5213132	7.82915686932703e-15	1.78386428900539e-12
1	rest	86	ENSG00000008018	7.6939416	1.9513935	1.42669965439202e-14	3.2133539917025e-12
1	rest	87	ENSG00000100442	7.645449	2.654776	2.08217166460946e-14	4.58899714481276e-12
1	rest	88	ENSG00000196419	7.645317	2.698058	2.08431102775369e-14	4.58899714481276e-12
1	rest	89	ENSG00000102316	7.618362	2.817953	2.56914894192274e-14	5.59360816855289e-12
1	rest	90	ENSG00000179218	7.5657735	2.1328406	3.85563943114345e-14	8.30233567618197e-12
1	rest	91	ENSG00000284901	7.5072384	3.2151842	6.03875954803539e-14	1.2861901450408e-11
1	rest	92	ENSG00000149313	7.484644	3.0110872	7.17413532394763e-14	1.51158259863176e-11
1	rest	93	ENSG00000131238	7.4829264	3.144774	7.26856789493789e-14	1.51518710533306e-11
1	rest	94	ENSG00000239672	7.479755	1.8161484	7.44612593567413e-14	1.53586144957405e-11
1	rest	95	ENSG00000276887	7.454782	2.6884906	9.00165257510805e-14	1.83736856467961e-11
1	rest	96	ENSG00000284889	7.4341693	2.888233	1.05227079811271e-13	2.10821466678369e-11
1	rest	97	ENSG00000288299	7.433905	1.0483494	1.05437630693953e-13	2.10821466678369e-11
1	rest	98	ENSG00000165283	7.408932	2.0547183	1.27320507378376e-13	2.52004580008008e-11
1	rest	99	ENSG00000075618	7.399947	2.3343468	1.36238810400237e-13	2.66959948979264e-11
2	rest	0	ENSG00000175063	14.100511	7.5739846	3.7703075353193e-45	7.38791761545817e-41
2	rest	1	ENSG00000131747	13.955871	7.4501863	2.8974287821228e-44	2.83875584928482e-40
2	rest	2	ENSG00000148773	13.896248	7.896656	6.67502107562963e-44	4.35990126589875e-40
2	rest	3	ENSG00000117724	13.770102	7.141916	3.85672293600622e-43	1.88931214827605e-39
2	rest	4	ENSG00000173207	13.65472	4.500496	1.89214892813009e-42	6.36961354247294e-39
2	rest	5	ENSG00000164104	13.652512	5.651185	1.95037924240049e-42	6.36961354247294e-39
2	rest	6	ENSG00000123975	13.38628	4.457742	7.27338252876217e-41	2.03602758072993e-37
2	rest	7	ENSG00000066279	13.304712	7.148239	2.17327938339102e-40	5.32317618969337e-37
2	rest	8	ENSG00000115163	13.238189	7.777071	5.28069964810269e-40	1.14972566227303e-36
2	rest	9	ENSG00000145386	13.145719	7.025137	1.80087290539941e-39	3.52881045813015e-36
2	rest	10	ENSG00000164611	13.115079	5.0392003	2.69901603753387e-39	4.80792902322511e-36
2	rest	11	ENSG00000178999	13.086785	7.0065866	3.91842564988972e-39	6.3984625507991e-36
2	rest	12	ENSG00000088325	13.0775385	6.626221	4.42539787502305e-39	6.67043625854436e-36
2	rest	13	ENSG00000129195	13.007151	6.660926	1.11419802271245e-38	1.55947930393217e-35
2	rest	14	ENSG00000113810	12.915922	5.8250704	3.66032424033418e-38	4.78160356595655e-35
2	rest	15	ENSG00000100526	12.872447	6.5864224	6.43310905459512e-38	7.71242570827375e-35
2	rest	16	ENSG00000134690	12.8694105	6.8462315	6.69105573057687e-38	7.71242570827375e-35
2	rest	17	ENSG00000111665	12.848433	6.969964	8.77707614165964e-38	9.55482261087892e-35
2	rest	18	ENSG00000108106	12.829801	5.8196244	1.11651505972122e-37	1.12753581241137e-34
2	rest	19	ENSG00000075218	12.827455	6.720981	1.15084032907514e-37	1.12753581241137e-34
2	rest	20	ENSG00000188486	12.725184	5.53909	4.2846173179585e-37	3.99795601644747e-34
2	rest	21	ENSG00000170312	12.718145	6.521724	4.68854900975247e-37	4.1760053566409e-34
2	rest	22	ENSG00000089685	12.66915	4.6295733	8.76589852071186e-37	7.46816441362386e-34
2	rest	23	ENSG00000198901	12.6657	6.339633	9.15999560520161e-37	7.47875474516356e-34
2	rest	24	ENSG00000128944	12.5413475	6.1402583	4.43390961036913e-36	3.47529835260732e-33
2	rest	25	ENSG00000126787	12.329218	6.842504	6.30561059970775e-35	4.75224768081821e-32
2	rest	26	ENSG00000137804	12.222531	6.225323	2.35631577103484e-34	1.71007435308991e-31
2	rest	27	ENSG00000134057	12.216321	6.320588	2.54337571783751e-34	1.71853266175951e-31
2	rest	28	ENSG00000143228	12.216321	6.5175514	2.54337571783751e-34	1.71853266175951e-31
2	rest	29	ENSG00000134222	12.185957	6.2119026	3.69291870676449e-34	2.41209140196834e-31
2	rest	30	ENSG00000129534	12.172708	5.2337236	4.34428389266763e-34	2.7460078347362e-31
2	rest	31	ENSG00000135451	12.156698	6.5346437	5.2852213774402e-34	3.2363722778419e-31
2	rest	32	ENSG00000182481	12.1250925	4.9059863	7.77725730403508e-34	4.61804111735053e-31
2	rest	33	ENSG00000166851	12.07306	6.8415985	1.46579887873593e-33	8.44774383200897e-31
2	rest	34	ENSG00000087586	12.045733	6.546769	2.04252077920521e-33	1.14351984767217e-30
2	rest	35	ENSG00000170540	11.995219	4.2169194	3.7641799327134e-33	2.04886404948664e-30
2	rest	36	ENSG00000138778	11.857066	6.54254	1.97785414721657e-32	1.0474608652624e-29
2	rest	37	ENSG00000069275	11.850303	2.4031203	2.14414075882825e-32	1.10564310971683e-29
2	rest	38	ENSG00000163535	11.836778	5.104093	2.51948729723024e-32	1.26588086126222e-29
2	rest	39	ENSG00000137807	11.832637	6.5346174	2.64693328069969e-32	1.29666644088276e-29
2	rest	40	ENSG00000136108	11.804758	5.1870914	3.6885132317708e-32	1.76283943357436e-29
2	rest	41	ENSG00000024526	11.775223	6.4527783	5.23787216747418e-32	2.44371678861087e-29
2	rest	42	ENSG00000164032	11.762249	1.714324	6.10851519724296e-32	2.78363616953432e-29
2	rest	43	ENSG00000169607	11.709803	6.663726	1.13543060053834e-31	5.05653695853381e-29
2	rest	44	ENSG00000138182	11.678749	5.730268	1.63685788741177e-31	7.12760673418525e-29
2	rest	45	ENSG00000189403	11.646316	1.5326848	2.39594796899487e-31	1.0206217489664e-28
2	rest	46	ENSG00000117650	11.476557	6.6097846	1.73035521870099e-30	7.21410861924382e-28
2	rest	47	ENSG00000140451	11.453922	7.347318	2.24741967431142e-30	9.17462260794424e-28
2	rest	48	ENSG00000118193	11.340059	6.5302186	8.30884068043628e-30	3.32268843128875e-27
2	rest	49	ENSG00000166451	11.313974	5.435215	1.11903661774651e-29	4.38550450494857e-27
2	rest	50	ENSG00000164109	11.31149	5.144261	1.15118111133543e-29	4.42301840717995e-27
2	rest	51	ENSG00000129810	11.302657	5.7113314	1.27307255989234e-29	4.79728015597891e-27
2	rest	52	ENSG00000157456	11.239998	5.9656997	2.59389265721688e-29	9.59006162606881e-27
2	rest	53	ENSG00000198830	11.172922	2.1131563	5.53301967669553e-29	2.00776889934905e-26
2	rest	54	ENSG00000080986	11.153461	6.096401	6.88736196605991e-29	2.45377923136262e-26
2	rest	55	ENSG00000197061	11.074379	4.290863	1.6703446255145e-28	5.84471481017084e-26
2	rest	56	ENSG00000203760	11.041255	4.986609	2.41634218471209e-28	8.30670615954973e-26
2	rest	57	ENSG00000117399	11.016136	6.2462654	3.19480069490181e-28	1.0793468899414e-25
2	rest	58	ENSG00000123416	11.001507	2.0010183	3.75800367458086e-28	1.24810308480359e-25
2	rest	59	ENSG00000029993	10.983012	3.3172956	4.61280233446479e-28	1.50646436239729e-25
2	rest	60	ENSG00000068489	10.943264	4.9659033	7.15757861178248e-28	2.29922545734226e-25
2	rest	61	ENSG00000161800	10.866389	5.7718663	1.66667079548752e-27	5.2674861673513e-25
2	rest	62	ENSG00000006634	10.777507	5.078146	4.39639183097933e-27	1.3674174274292e-24
2	rest	63	ENSG00000138160	10.758737	5.780582	5.39038887272718e-27	1.65038546814202e-24
2	rest	64	ENSG00000160298	10.747558	5.2397084	6.08515532457949e-27	1.80664573613841e-24
2	rest	65	ENSG00000184897	10.747558	3.9187875	6.08515532457949e-27	1.80664573613841e-24
2	rest	66	ENSG00000213347	10.705877	4.1408195	9.55219204383082e-27	2.79365974774425e-24
2	rest	67	ENSG00000164754	10.653707	3.6907783	1.67556826641164e-26	4.82834708534355e-24
2	rest	68	ENSG00000105968	10.648187	3.0270784	1.77795147338622e-26	5.04912451029027e-24
2	rest	69	ENSG00000189159	10.550196	2.3733451	5.0691650691373e-26	1.41900413613922e-23
2	rest	70	ENSG00000204899	10.4983015	4.1773753	8.79484743017325e-26	2.42725401963725e-23
2	rest	71	ENSG00000114346	10.468214	5.238932	1.20902609819335e-25	3.29039811029148e-23
2	rest	72	ENSG00000184661	10.463659	6.354329	1.26859504146966e-25	3.40522189556136e-23
2	rest	73	ENSG00000137812	10.443095	5.633575	1.57587328001335e-25	4.17286985430562e-23
2	rest	74	ENSG00000072571	10.432606	6.080085	1.75994308046977e-25	4.59814462157402e-23
2	rest	75	ENSG00000111206	10.404313	5.5900455	2.36959959117247e-25	6.10951368276639e-23
2	rest	76	ENSG00000123485	10.360424	6.1419168	3.75296005127838e-25	9.55055223438958e-23
2	rest	77	ENSG00000122483	10.312946	4.932049	6.15838559788206e-25	1.54709699731409e-22
2	rest	78	ENSG00000213186	10.286034	4.743337	8.14636160351401e-25	2.02060703317541e-22
2	rest	79	ENSG00000285077	10.278304	5.68213	8.82668146968218e-25	2.16198529248028e-22
2	rest	80	ENSG00000154473	10.247664	4.0263815	1.21237086303045e-24	2.93288976062738e-22
2	rest	81	ENSG00000168393	10.148984	3.9619274	3.34832244749539e-24	8.00126565349661e-22
2	rest	82	ENSG00000113368	10.04492	4.7689714	9.67263266584265e-24	2.2835570733396e-21
2	rest	83	ENSG00000112029	10.04147	4.962742	1.00170690389901e-23	2.33671985498824e-21
2	rest	84	ENSG00000168078	10.010692	5.494063	1.36792450916294e-23	3.15346832435858e-21
2	rest	85	ENSG00000143401	9.967769	3.4055142	2.10913094026677e-23	4.80563032261945e-21
2	rest	86	ENSG00000198826	9.950932	4.9913254	2.4983458212253e-23	5.62702142148387e-21
2	rest	87	ENSG00000121621	9.904006	5.6836214	3.99927881905397e-23	8.90521232492756e-21
2	rest	88	ENSG00000109881	9.843141	3.52397	7.33833736770116e-23	1.61567101932701e-20
2	rest	89	ENSG00000142945	9.758537	5.6083097	1.6958344759258e-22	3.69220850619623e-20
2	rest	90	ENSG00000077152	9.730106	4.477024	2.2435900352025e-22	4.82420237322698e-20
2	rest	91	ENSG00000188229	9.72914	4.0859866	2.26499932807799e-22	4.82420237322698e-20
2	rest	92	ENSG00000162063	9.651023	5.5045485	4.86677615059048e-22	1.02542450183678e-19
2	rest	93	ENSG00000151725	9.643984	4.596487	5.21246716430962e-22	1.08657759664518e-19
2	rest	94	ENSG00000101447	9.626042	6.1444287	6.20744347162187e-22	1.28036689290979e-19
2	rest	95	ENSG00000035499	9.614173	5.139035	6.96670258499966e-22	1.42200559534446e-19
2	rest	96	ENSG00000104147	9.5766325	5.037227	1.00260592063166e-21	2.02536732111106e-19
2	rest	97	ENSG00000112984	9.553722	6.012133	1.25118615511457e-21	2.50173394994592e-19
2	rest	98	ENSG00000182010	9.542405	4.969989	1.39558098826916e-21	2.76226358233679e-19
2	rest	99	ENSG00000277909	9.495203	4.799284	2.19782063513172e-21	4.3066295345406e-19
3	rest	0	ENSG00000142538	7.90598	3.5935104	2.65833711685034e-15	5.20901158046824e-11
3	rest	1	ENSG00000181449	7.7671666	3.3593538	8.02612227092325e-15	7.86359329493705e-11
3	rest	2	ENSG00000173212	7.4018097	1.9513097	1.34340938680947e-13	8.77470231151049e-10
3	rest	3	ENSG00000163251	7.033538	3.2843523	2.01361586341929e-12	5.66480730609515e-09
3	rest	4	ENSG00000168014	7.0328436	1.8149334	2.02366170669385e-12	5.66480730609515e-09
3	rest	5	ENSG00000153944	6.890421	2.0657234	5.56275050094134e-12	1.36252620082432e-08
3	rest	6	ENSG00000182263	6.8255954	2.506696	8.75615443883388e-12	1.90640940254389e-08
3	rest	7	ENSG00000140279	6.6286187	1.897418	3.38842154509565e-11	6.63961201761494e-08
3	rest	8	ENSG00000138061	6.5730934	2.8944619	4.92804839505679e-11	8.77864620919435e-08
3	rest	9	ENSG00000139219	6.5539374	2.556232	5.60395170617712e-11	9.15078614021172e-08
3	rest	10	ENSG00000160953	6.5159025	2.371912	7.22539533349255e-11	1.08908939661374e-07
3	rest	11	ENSG00000198513	6.434558	1.736008	1.23833378694588e-10	1.61767670368031e-07
3	rest	12	ENSG00000109046	6.257432	1.718529	3.9136876151921e-10	4.79304430123058e-07
3	rest	13	ENSG00000164434	6.027279	2.8661675	1.66742905288275e-09	1.9219571936022e-06
3	rest	14	ENSG00000236418	5.9800825	1.6265973	2.23024572498609e-09	2.42787027672792e-06
3	rest	15	ENSG00000117616	5.9637027	1.9843216	2.46585428061134e-09	2.43447073449987e-06
3	rest	16	ENSG00000288204	5.9624534	2.4164512	2.48478768512362e-09	2.43447073449987e-06
3	rest	17	ENSG00000167614	5.9131746	2.2040849	3.35576380535183e-09	3.13124722694615e-06
3	rest	18	ENSG00000167680	5.9004035	1.7251977	3.62613353594622e-09	3.22973121076664e-06
3	rest	19	ENSG00000145423	5.867366	2.2199974	4.42772470092893e-09	3.63325019343269e-06
3	rest	20	ENSG00000185201	5.8062882	1.6702868	6.38730063525778e-09	4.60526878731179e-06
3	rest	21	ENSG00000225890	5.805455	1.5526894	6.41913471357875e-09	4.60526878731179e-06
3	rest	22	ENSG00000244754	5.801291	1.6343052	6.58063414364532e-09	4.60526878731179e-06
3	rest	23	ENSG00000123636	5.7407684	1.6465157	9.42480286360967e-09	6.15596707041439e-06
3	rest	24	ENSG00000185650	5.6930165	1.6765049	1.24814411445604e-08	7.88947868476327e-06
3	rest	25	ENSG00000184302	5.6870475	2.3355734	1.29254592177732e-08	7.91482416788329e-06
3	rest	26	ENSG00000114315	5.661783	2.2590394	1.4980788458664e-08	8.89541060144005e-06
3	rest	27	ENSG00000144649	5.6063967	1.6591078	2.06582062897515e-08	1.15656443499337e-05
3	rest	28	ENSG00000136770	5.542681	1.5132443	2.97874503342548e-08	1.57752726837763e-05
3	rest	29	ENSG00000111275	5.4950686	1.5464185	3.90558953669722e-08	1.96230838388672e-05
3	rest	30	ENSG00000185885	5.4162226	1.7301381	6.08713802704696e-08	2.98193674099963e-05
3	rest	31	ENSG00000186329	5.376383	1.8207781	7.59970685085844e-08	3.6321037985993e-05
3	rest	32	ENSG00000197406	5.3254385	2.628508	1.00709835444469e-07	4.54015186001943e-05
3	rest	33	ENSG00000166377	5.3232174	1.6757067	1.01947783537053e-07	4.54015186001943e-05
3	rest	34	ENSG00000134376	5.2836556	2.428532	1.26631231411533e-07	5.48075648491419e-05
3	rest	35	ENSG00000116299	5.2807403	1.4341227	1.28662821284028e-07	5.48075648491419e-05
3	rest	36	ENSG00000160229	5.269913	1.7616632	1.36488405247673e-07	5.69040489537905e-05
3	rest	37	ENSG00000143768	5.2596407	3.052938	1.44337036432638e-07	5.89225881020321e-05
3	rest	39	ENSG00000136213	5.194954	1.9029995	2.04770698446211e-07	7.57072044538398e-05
3	rest	40	ENSG00000285437	5.16497	1.7922535	2.40477375549214e-07	8.72621143312379e-05
3	rest	41	ENSG00000273656	5.15914	1.6086059	2.48086854658182e-07	8.83865803095831e-05
3	rest	42	ENSG00000106689	5.1521993	2.0110805	2.57449282316502e-07	8.96909844894265e-05
3	rest	44	ENSG00000087299	5.13804	1.4253339	2.77618379442901e-07	9.34357936818206e-05
3	rest	45	ENSG00000276537	5.1355414	1.9438511	2.81332576025895e-07	9.34357936818206e-05
3	rest	46	ENSG00000175782	5.1284623	1.5074174	2.92118603280095e-07	9.54010671878911e-05
3	rest	47	ENSG00000138035	5.094453	1.3869878	3.49749831132579e-07	0.000112349966246605
3	rest	48	ENSG00000173214	5.089733	1.3474561	3.58567633142657e-07	0.00011242743582347
3	rest	49	ENSG00000163728	5.080155	1.8182051	3.77126872746294e-07	0.000115194134873499
3	rest	50	ENSG00000100354	5.0776563	1.4348294	3.82118844949092e-07	0.000115194134873499
3	rest	51	ENSG00000064309	5.056834	2.0662367	4.26273025437328e-07	0.000126557877779461
3	rest	52	ENSG00000133812	5.0412874	1.4381013	4.62410572162985e-07	0.000133249046493143
3	rest	53	ENSG00000276887	5.0247684	1.8667642	5.04040103241122e-07	0.000143140084391446
3	rest	54	ENSG00000113361	5.0139413	1.9941093	5.33263230370512e-07	0.000149275614273002
3	rest	55	ENSG00000108848	4.955223	1.4525584	7.22473818152003e-07	0.000193929787214911
3	rest	56	ENSG00000115947	4.9226017	1.4933095	8.54010958662444e-07	0.000223124596466541
3	rest	57	ENSG00000141933	4.852362	1.4238081	1.21999522243813e-06	0.000306484697226604
3	rest	58	ENSG00000085998	4.849586	1.5991442	1.23719436141793e-06	0.000306871183696004
3	rest	59	ENSG00000188596	4.8327894	1.8185331	1.34633087513197e-06	0.000329120640763246
3	rest	60	ENSG00000173598	4.8307076	1.6371778	1.36048848695192e-06	0.000329120640763246
3	rest	61	ENSG00000134884	4.802667	1.3251547	1.56566113947359e-06	0.000374135732048597
3	rest	62	ENSG00000196458	4.7733774	1.6376488	1.81161845994914e-06	0.000412775159566319
3	rest	63	ENSG00000131203	4.7654653	1.5450515	1.88418568182144e-06	0.000419552482219218
3	rest	64	ENSG00000137142	4.7363143	2.2547638	2.17640065531867e-06	0.000473850787121882
3	rest	65	ENSG00000254536	4.7240987	1.6849486	2.31138219318438e-06	0.000494320609812316
3	rest	67	ENSG00000175745	4.6745424	1.6093694	2.94609995123858e-06	0.000609941347129652
3	rest	68	ENSG00000275650	4.673293	1.7817732	2.96408548724516e-06	0.000609941347129652
3	rest	69	ENSG00000100836	4.671627	1.4702197	2.98823012627949e-06	0.000609941347129652
3	rest	70	ENSG00000150401	4.6580234	1.7148856	3.19259862529264e-06	0.000641779734447677
3	rest	71	ENSG00000171316	4.656913	1.6123409	3.20986105350399e-06	0.000641779734447677
3	rest	72	ENSG00000181704	4.654831	1.2813487	3.24246969687777e-06	0.000641779734447677
3	rest	73	ENSG00000196220	4.633176	1.6784627	3.60098425845205e-06	0.000698626599449187
3	rest	74	ENSG00000059588	4.627623	1.435124	3.69886015781081e-06	0.000710580046983361
3	rest	75	ENSG00000142089	4.622071	1.4801949	3.79928356581786e-06	0.00072278603371069
3	rest	76	ENSG00000241549	4.6102715	1.8009665	4.0214319460877e-06	0.000757691913303736
3	rest	78	ENSG00000204138	4.438976	1.598036	9.03879563191507e-06	0.00156739115404757
3	rest	79	ENSG00000134757	4.406355	1.4259155	1.05124770726885e-05	0.00179123468034202
3	rest	80	ENSG00000228284	4.365682	1.8318782	1.26726524093297e-05	0.00203541495049849
3	rest	81	ENSG00000166012	4.3565207	1.3906609	1.32146216572662e-05	0.00208822993043654
3	rest	82	ENSG00000100201	4.3520784	1.3529857	1.34852868566667e-05	0.00211395356765107
3	rest	84	ENSG00000073734	4.2993298	1.1416583	1.71315579982753e-05	0.00258225291520158
3	rest	86	ENSG00000120071	4.2675414	1.4930235	1.97639219593787e-05	0.00293389432419717
3	rest	87	ENSG00000175387	4.2531047	1.3856579	2.10826970937464e-05	0.00306011444112564
3	rest	88	ENSG00000174721	4.2221494	1.9401927	2.41983756652973e-05	0.00346107424205475
3	rest	89	ENSG00000163584	4.2050753	1.204313	2.60995337382911e-05	0.00370594466378125
3	rest	90	ENSG00000115875	4.1981344	1.3477961	2.69122721845642e-05	0.00379385592414773
3	rest	93	ENSG00000104164	4.1721764	1.1786764	3.01703859614846e-05	0.00402169192459381
3	rest	94	ENSG00000163565	4.1566296	1.8729614	3.22977362127599e-05	0.00427617662897994
3	rest	95	ENSG00000196911	4.1483006	1.3325238	3.34952510566491e-05	0.00440496271446335
