cluster	ref	rank	genes	scores	logfoldchanges	pvals	pvals_adj
2	rest	22	ENSG00000105968	15.917057	2.8915305	4.82543570943556e-57	4.11106142288651e-54
2	rest	23	ENSG00000160298	15.875613	5.2749195	9.3492116604027e-57	7.63324177023295e-54
2	rest	24	ENSG00000100526	15.845963	5.52389	1.49909016060678e-56	1.17498686788359e-53
2	rest	25	ENSG00000203760	15.706164	4.558853	1.37235239985407e-55	1.03427866442848e-52
2	rest	26	ENSG00000145386	15.680444	5.8522024	2.05812666261332e-55	1.49366636866326e-52
2	rest	27	ENSG00000164611	15.5157795	3.877819	2.71321338959082e-54	1.89876487032257e-51
2	rest	28	ENSG00000151725	15.392132	4.772867	1.8484180441192e-53	1.24895695084537e-50
2	rest	29	ENSG00000178999	15.368291	5.7929397	2.671245199121e-53	1.7447683225592e-50
2	rest	30	ENSG00000137804	15.347868	5.202343	3.6602027868681e-53	2.31360237447356e-50
2	rest	31	ENSG00000158164	15.339921	3.375409	4.13699354580681e-53	2.53326214156514e-50
2	rest	32	ENSG00000111247	15.244387	5.204291	1.79410169391168e-52	1.06531583915756e-49
2	rest	33	ENSG00000164109	14.943513	4.385785	1.71680082549017e-50	9.89432711043528e-48
2	rest	34	ENSG00000143228	14.793461	5.7094717	1.61434255750715e-49	9.03801211838644e-47
2	rest	35	ENSG00000109881	14.753385	3.4284132	2.92613991506311e-49	1.59271421210171e-46
2	rest	36	ENSG00000138182	14.679982	4.893935	8.66132555648101e-49	4.58699119673636e-46
2	rest	37	ENSG00000129810	14.619056	5.250637	2.12325307298096e-48	1.07216731868917e-45
2	rest	38	ENSG00000120802	14.618713	3.7614622	2.13393852660769e-48	1.07216731868917e-45
2	rest	39	ENSG00000170312	14.430635	4.955278	3.32005874567954e-47	1.62641377803976e-44
2	rest	40	ENSG00000108106	14.391414	4.21599	5.85858670296382e-47	2.79997576694088e-44
2	rest	41	ENSG00000198901	14.216068	4.9730144	7.28314911378775e-46	3.39793587820645e-43
2	rest	42	ENSG00000077152	14.186587	4.2856507	1.10926543827426e-45	5.05489680534515e-43
2	rest	43	ENSG00000029993	14.160782	2.8480077	1.60202802709613e-45	7.13448617976107e-43
2	rest	44	ENSG00000122483	13.946384	4.4760227	3.30961875707698e-44	1.42169590102607e-41
2	rest	45	ENSG00000126787	13.945786	5.7221813	3.3374846362439e-44	1.42169590102607e-41
2	rest	46	ENSG00000111665	13.815132	5.6848974	2.06575780658273e-43	8.61245196169971e-41
2	rest	47	ENSG00000162607	13.796418	3.9020708	2.67833970132837e-43	1.09337638432353e-40
2	rest	48	ENSG00000168393	13.710027	3.3701568	8.84249483245797e-43	3.53609563759212e-40
2	rest	49	ENSG00000164754	13.651322	3.027821	1.98248847240708e-42	7.76937232336334e-40
2	rest	50	ENSG00000123219	13.57792	4.1560926	5.41425077686741e-42	2.08024007789641e-39
2	rest	51	ENSG00000139618	13.563564	4.9487596	6.58569428018495e-42	2.48166691192738e-39
2	rest	52	ENSG00000205581	13.446581	1.1075828	3.22438366249795e-41	1.19210939371033e-38
2	rest	53	ENSG00000163535	13.397532	3.7636418	6.25070369460673e-41	2.26819516473739e-38
2	rest	54	ENSG00000171848	13.379246	5.0321894	7.9954469662167e-41	2.84855969641848e-38
2	rest	55	ENSG00000166451	13.377024	4.376479	8.23801233067496e-41	2.882568778921e-38
2	rest	56	ENSG00000136108	13.33729	3.87054	1.4047503958078e-40	4.82913754488664e-38
2	rest	57	ENSG00000130520	13.332334	1.6593127	1.50127797214359e-40	5.07198997657821e-38
2	rest	58	ENSG00000153044	13.319515	3.8248522	1.78260402864162e-40	5.92036032902246e-38
2	rest	59	ENSG00000143401	13.030862	2.907976	8.16798153596238e-39	2.66752663661971e-36
2	rest	60	ENSG00000111206	12.838426	5.4340763	9.98846200202677e-38	3.2085887365527e-35
2	rest	61	ENSG00000213347	12.83253	3.1923223	1.07786157356308e-37	3.40656411838202e-35
2	rest	62	ENSG00000136824	12.781088	3.675902	2.09122563959251e-37	6.50437562028814e-35
2	rest	63	ENSG00000024526	12.6980295	5.3437705	6.06369941833357e-37	1.8565342203476e-34
2	rest	64	ENSG00000169607	12.680256	5.9719863	7.60829043926259e-37	2.29360694088231e-34
2	rest	65	ENSG00000134222	12.6753	4.6330843	8.10481103178686e-37	2.40626927527066e-34
2	rest	66	ENSG00000184897	12.650349	2.9001994	1.11380105493043e-36	3.25745248826294e-34
2	rest	67	ENSG00000115163	12.641974	5.601643	1.23903673386412e-36	3.57043011765697e-34
2	rest	68	ENSG00000146670	12.639239	4.79799	1.28288680560764e-36	3.6432126023017e-34
2	rest	69	ENSG00000138778	12.576945	5.1071014	2.8275193941513e-36	7.91503464691353e-34
2	rest	70	ENSG00000204899	12.574638	3.212629	2.9112880269477e-36	8.03474491380847e-34
2	rest	71	ENSG00000167900	12.5320835	4.5471554	4.9835749959712e-36	1.35629377841744e-33
2	rest	72	ENSG00000068489	12.457058	3.7497377	1.28006490003903e-35	3.43600982414585e-33
2	rest	73	ENSG00000135451	12.438942	4.9533963	1.60616800164943e-35	4.25308945842171e-33
2	rest	74	ENSG00000182481	12.436037	3.264181	1.66565256969191e-35	4.35179494708173e-33
2	rest	75	ENSG00000122952	12.392286	4.1679254	2.87723081212717e-35	7.41833391626735e-33
2	rest	76	ENSG00000184990	12.38938	2.3549602	2.98338739434266e-35	7.59213973923953e-33
2	rest	77	ENSG00000182628	12.292992	3.082743	9.87812469917978e-35	2.48156222410805e-32
2	rest	78	ENSG00000228716	12.274877	3.4667096	1.23580747907495e-34	3.04619108364754e-32
2	rest	79	ENSG00000157456	12.2743635	4.557278	1.24366055979486e-34	3.04619108364754e-32
2	rest	80	ENSG00000109805	12.187118	4.9338408	3.6407065600167e-34	8.80736358562065e-32
2	rest	81	ENSG00000142856	12.135078	3.312627	6.88442027404242e-34	1.64512457646172e-31
2	rest	82	ENSG00000134690	12.111579	4.847919	9.17112898827215e-34	2.16515990994208e-31
2	rest	83	ENSG00000119969	12.064069	3.4867773	1.63502138729402e-33	3.81407667666981e-31
2	rest	84	ENSG00000137807	12.023223	5.4368167	2.68299102743086e-33	6.1850834332362e-31
2	rest	85	ENSG00000170779	11.988017	3.5388377	4.1061805898235e-33	9.35588472762692e-31
2	rest	86	ENSG00000134057	11.912734	4.233555	1.01590055495456e-32	2.28811165222237e-30
2	rest	87	ENSG00000168078	11.884621	4.719778	1.42278793299437e-32	3.16812835761644e-30
2	rest	88	ENSG00000182010	11.864711	4.521212	1.8052476500284e-32	3.97458738228163e-30
2	rest	89	ENSG00000106268	11.770885	3.339442	5.51424957340962e-32	1.20057467101068e-29
2	rest	90	ENSG00000112312	11.708507	3.4195638	1.15292642594412e-31	2.48259267212912e-29
2	rest	92	ENSG00000113368	11.662534	3.6904228	1.98059367305866e-31	4.17308957242843e-29
2	rest	93	ENSG00000137812	11.619808	4.7953153	3.26869189105944e-31	6.81383166013933e-29
2	rest	94	ENSG00000288210	11.5998125	4.2504053	4.12981280070477e-31	8.51828229787474e-29
2	rest	95	ENSG00000087586	11.566999	4.6394434	6.05638385398065e-31	1.23619626686199e-28
2	rest	96	ENSG00000106462	11.480437	3.289126	1.65441224222712e-30	3.3420832872619e-28
2	rest	97	ENSG00000012048	11.46967	3.4815695	1.87370989979042e-30	3.74646382514218e-28
2	rest	98	ENSG00000112081	11.457024	2.1170702	2.1683827461721e-30	4.29186463749921e-28
2	rest	99	ENSG00000138160	11.434636	4.8807745	2.80712313278152e-30	5.50055777868539e-28
3	rest	0	ENSG00000281287	10.506952	5.071927	8.02452387816718e-26	1.57240545392686e-23
3	rest	1	ENSG00000220842	8.899506	5.5864553	5.60959390852973e-19	3.31084315173615e-17
3	rest	2	ENSG00000277359	7.435473	3.4361115	1.0419453211327e-13	2.51130609687518e-12
3	rest	3	ENSG00000260836	7.3630185	5.61819	1.79797149440866e-13	4.1743188901585e-12
3	rest	4	ENSG00000255508	7.3088026	3.6435225	2.69533261442585e-13	5.96780142143215e-12
3	rest	5	ENSG00000240972	6.3137784	3.2834241	2.7230345845151e-10	3.20083159469546e-09
3	rest	6	ENSG00000096150	6.02456	1.07178	1.69570452554767e-09	1.6588781916179e-08
3	rest	7	ENSG00000244398	5.851746	4.561928	4.86438626249951e-09	4.29358778439991e-08
3	rest	8	ENSG00000277957	5.2444067	2.6244605	1.56785972818405e-07	9.90080933734017e-07
3	rest	9	ENSG00000234797	4.8576193	4.151413	1.18805707127169e-06	6.20137941171249e-06
3	rest	10	ENSG00000282105	4.8489485	2.3869057	1.24117657719037e-06	6.45972245153926e-06
3	rest	15	ENSG00000227739	4.478804	3.1309097	7.50623118307277e-06	3.28460473497791e-05
3	rest	16	ENSG00000288681	4.3584127	1.319644	1.31009126811404e-05	5.43766964598487e-05
3	rest	17	ENSG00000196656	4.3484464	4.450391	1.37105209748875e-05	5.66310409997725e-05
3	rest	19	ENSG00000232573	4.30619	4.880407	1.66090457925485e-05	6.74376817871918e-05
3	rest	22	ENSG00000273686	4.2365265	1.3042445	2.27004347772934e-05	8.91770287612397e-05
3	rest	23	ENSG00000204822	4.231244	1.8744032	2.32402173756253e-05	9.10966312213198e-05
3	rest	26	ENSG00000236552	4.1424456	3.4835105	3.43622051492351e-05	0.000129810566782198
3	rest	30	ENSG00000219200	3.7733977	1.4782947	0.000161039334316001	0.000529635071487418
3	rest	33	ENSG00000278229	3.740011	1.0819172	0.000184012293869825	0.000598162060115995
3	rest	39	ENSG00000137970	3.4277701	3.714876	0.000608560258214663	0.00178247208665416
3	rest	42	ENSG00000257529	3.3806303	3.740808	0.000723198071846879	0.00208275517604932
3	rest	52	ENSG00000213442	2.9578645	2.8926585	0.00309778217683405	0.00781826915959084
3	rest	56	ENSG00000213178	2.8102653	4.5764475	0.00495006745457116	0.0119689747991513
3	rest	59	ENSG00000170632	2.8008971	2.0570421	0.00509607652018495	0.0122720436786314
3	rest	60	ENSG00000235552	2.787343	2.4533436	0.00531421829706342	0.0127456679964452
3	rest	62	ENSG00000254732	2.6884785	1.67578	0.00717784539298513	0.0167400476643113
3	rest	64	ENSG00000225071	2.5714755	4.516681	0.0101266184170063	0.0228607244102809
3	rest	68	ENSG00000220793	2.4618475	3.3020263	0.0138223450345378	0.0302185485832609
3	rest	70	ENSG00000226084	2.427165	1.1550902	0.0152173289286928	0.032937541186097
3	rest	72	ENSG00000170889	2.3466382	1.7599605	0.0189436336579838	0.0401558309744907
3	rest	82	ENSG00000258674	2.0562236	2.0698793	0.0397609650892299	0.0785716126385095
3	rest	85	ENSG00000212994	2.0338993	3.4502535	0.0419617417837993	0.0824383727946208
3	rest	91	ENSG00000244313	1.7998933	2.5326643	0.0718774856005993	0.134111534026256
3	rest	92	ENSG00000185641	1.7844458	3.2532623	0.0743512667462556	0.138135305953625
3	rest	95	ENSG00000234287	1.6779072	5.566913	0.0933652188864665	0.168523532063404
3	rest	96	ENSG00000235655	1.6717281	4.7267427	0.0945779399324925	0.170367230463062
4	rest	0	ENSG00000145423	15.20628	3.26124	3.21290203118215e-52	6.29568153010143e-48
4	rest	1	ENSG00000049449	13.808959	2.8214116	2.25059989932115e-43	2.20502525135989e-39
4	rest	2	ENSG00000074800	13.70063	1.4470626	1.00646327292173e-42	6.57388261096711e-39
4	rest	3	ENSG00000102144	13.2888975	2.241536	2.6850591423566e-40	1.31534334736194e-36
4	rest	4	ENSG00000185885	13.111681	2.9770796	2.82272289289134e-39	1.10622510172411e-35
4	rest	5	ENSG00000067225	13.000694	1.4280989	1.21237036186562e-38	3.95939954012613e-35
4	rest	6	ENSG00000197406	12.615751	4.8311653	1.72901291313603e-36	4.84000114755721e-33
4	rest	7	ENSG00000167815	12.368477	1.3400772	3.87090383979851e-35	9.48129509260646e-32
4	rest	8	ENSG00000117450	12.314792	1.6347166	7.54099320584077e-35	1.64184179853833e-31
4	rest	9	ENSG00000111669	11.7789955	1.0034056	5.00861569611896e-32	9.38369950959296e-29
4	rest	10	ENSG00000105223	11.774743	2.4973166	5.26770577216242e-32	9.38369950959296e-29
4	rest	11	ENSG00000080824	11.497066	1.4494929	1.36476981397644e-30	2.2285553754057e-27
4	rest	12	ENSG00000010278	11.30858	3.9176016	1.18999490297774e-29	1.68382636276964e-26
4	rest	13	ENSG00000143870	11.307624	2.6158793	1.20304001422684e-29	1.68382636276964e-26
4	rest	14	ENSG00000185559	11.259785	4.169036	2.07264798804316e-29	2.70756915504704e-26
4	rest	15	ENSG00000149925	11.1374235	1.0154638	8.24709358677558e-29	1.01001124270542e-25
4	rest	16	ENSG00000167552	11.115523	1.7570776	1.05430151395443e-28	1.21523753917277e-25
4	rest	17	ENSG00000184302	11.062795	3.255766	1.90081032187869e-28	2.06924323651183e-25
4	rest	18	ENSG00000170345	11.007727	4.030639	3.50741736850021e-28	3.61725491240851e-25
4	rest	19	ENSG00000111716	10.9598875	1.146814	5.95731018253251e-28	5.83667465133622e-25
4	rest	20	ENSG00000126457	10.923743	2.8814983	8.8760853840013e-28	8.28223300473836e-25
4	rest	21	ENSG00000139644	10.909817	2.591284	1.03464919911509e-27	9.21543229848195e-25
4	rest	22	ENSG00000166165	10.878987	3.1874723	1.45167123598674e-27	1.23676077692001e-24
4	rest	23	ENSG00000167004	10.872077	2.7268238	1.56594757069399e-27	1.27853094365619e-24
4	rest	24	ENSG00000166794	10.846351	2.4559474	2.07548166132154e-27	1.62676252614383e-24
4	rest	25	ENSG00000110955	10.79309	2.350257	3.71099529783588e-27	2.79680587927285e-24
4	rest	26	ENSG00000123131	10.77321	2.3297036	4.60655000887916e-27	3.34316101570322e-24
4	rest	27	ENSG00000138385	10.763111	2.61448	5.14051189308423e-27	3.59744037660662e-24
4	rest	28	ENSG00000136156	10.721225	2.6496925	8.09243079769826e-27	5.46797177520336e-24
4	rest	29	ENSG00000041357	10.691565	2.4477255	1.11473961479049e-26	7.28110758393989e-24
4	rest	30	ENSG00000074695	10.58026	2.6579785	3.67936530194537e-26	2.32571493843934e-23
4	rest	31	ENSG00000089220	10.530827	1.3393512	6.22853087886729e-26	3.81400195535639e-23
4	rest	32	ENSG00000118363	10.5276375	2.8983824	6.44315675038775e-26	3.82586837951054e-23
4	rest	33	ENSG00000166426	10.47023	2.1675987	1.18354608607122e-25	6.82105457546045e-23
4	rest	34	ENSG00000118705	10.263353	3.2104747	1.03063764729942e-24	5.77009848538061e-22
4	rest	35	ENSG00000109472	10.243687	3.2114391	1.26328803172119e-24	6.87614693932686e-22
4	rest	36	ENSG00000117592	10.224764	1.3814708	1.53602008713149e-24	8.13467935333555e-22
4	rest	37	ENSG00000166598	10.210199	2.5341468	1.7849748723901e-24	9.20436384854844e-22
4	rest	38	ENSG00000142538	10.075932	3.734932	7.05885827236463e-24	3.54662379094833e-21
4	rest	39	ENSG00000131238	10.069766	3.3649645	7.5156846381649e-24	3.68174601212103e-21
4	rest	40	ENSG00000165119	10.065194	1.5579084	7.87315457283906e-24	3.76279180133613e-21
4	rest	41	ENSG00000046653	10.042126	3.1265848	9.95064822916946e-24	4.64245123929942e-21
4	rest	42	ENSG00000099797	10.036597	2.7152462	1.05241855355867e-23	4.79584687371676e-21
4	rest	43	ENSG00000172270	9.961119	1.7095115	2.25511459121409e-23	1.00429478215546e-20
4	rest	44	ENSG00000164434	9.954102	3.6706533	2.41997724796247e-23	1.05376564830722e-20
4	rest	45	ENSG00000077942	9.926037	3.1555037	3.20752605945771e-23	1.36633637250161e-20
4	rest	46	ENSG00000068697	9.855554	2.4273765	6.48580832600263e-23	2.70403008825578e-20
4	rest	47	ENSG00000161960	9.831209	1.4285885	8.26206858833264e-23	3.37281737475788e-20
4	rest	48	ENSG00000135624	9.800273	2.69273	1.12281306558351e-22	4.49010653471611e-20
4	rest	49	ENSG00000182220	9.7150135	3.108033	2.60213532180329e-22	1.01977683261471e-19
4	rest	50	ENSG00000138061	9.64687	3.1150813	5.06789259705041e-22	1.94716383214123e-19
4	rest	51	ENSG00000113558	9.62412	1.3338969	6.32459356607602e-22	2.38327713321653e-19
4	rest	52	ENSG00000100979	9.601901	3.3923526	7.84829465311503e-22	2.9016478061847e-19
4	rest	53	ENSG00000074696	9.585849	2.7744145	9.17003975146374e-22	3.32753572092467e-19
4	rest	54	ENSG00000104327	9.432127	3.9186118	4.01857275590427e-21	1.43170787548989e-18
4	rest	55	ENSG00000255302	9.420326	1.6840324	4.49688010883006e-21	1.57350653093795e-18
4	rest	56	ENSG00000144381	9.37993	1.3182096	6.60171042603164e-21	2.26948273329983e-18
4	rest	57	ENSG00000127884	9.299985	2.8107424	1.40465480411988e-20	4.74555360116017e-18
4	rest	58	ENSG00000180817	9.296158	1.9096998	1.4561251753054e-20	4.83606318815412e-18
4	rest	59	ENSG00000141349	9.091726	2.9488993	9.74787227570868e-20	3.18349262070853e-17
4	rest	60	ENSG00000181449	9.073016	3.3149323	1.15767178276435e-19	3.71878337430614e-17
4	rest	61	ENSG00000134308	9.034745	1.478912	1.6438525732436e-19	5.19536954398522e-17
4	rest	62	ENSG00000102316	9.015503	2.6563687	1.95968831851092e-19	6.09525279384469e-17
4	rest	63	ENSG00000100442	8.996049	2.5040476	2.33987634365815e-19	7.1640432740596e-17
4	rest	64	ENSG00000047457	8.971385	3.4776492	2.92808931706579e-19	8.82706310275449e-17
4	rest	65	ENSG00000150687	8.967665	3.1288824	3.02868650165621e-19	8.99198666665962e-17
4	rest	66	ENSG00000132341	8.914191	1.2303299	4.91390571319545e-19	1.43713406641888e-16
4	rest	67	ENSG00000106853	8.9107895	2.7279315	5.06706074474256e-19	1.46013316607692e-16
4	rest	68	ENSG00000095713	8.893992	3.2970335	5.89517472119801e-19	1.67414418350544e-16
4	rest	69	ENSG00000122566	8.869754	1.13884	7.33076647284584e-19	2.0520909862202e-16
4	rest	70	ENSG00000069849	8.819364	2.6423588	1.15111962798761e-18	3.17692804372074e-16
4	rest	71	ENSG00000288299	8.7954445	1.0522288	1.42483095822375e-18	3.87771703144367e-16
4	rest	72	ENSG00000177606	8.755154	3.2583103	2.03826248806265e-18	5.47119910323118e-16
4	rest	73	ENSG00000102265	8.719965	1.8608816	2.78287443451154e-18	7.36897628976401e-16
4	rest	74	ENSG00000114023	8.691581	1.587371	3.57430979642895e-18	9.33848006147004e-16
4	rest	75	ENSG00000125870	8.689879	2.4141319	3.62823148898243e-18	9.35463105613299e-16
4	rest	77	ENSG00000170893	8.681907	3.1191075	3.89188774047872e-18	9.77712054803597e-16
4	rest	78	ENSG00000115310	8.678185	1.7197671	4.02131524730729e-18	9.97438889506155e-16
4	rest	79	ENSG00000235657	8.663622	2.71128	4.57008687440914e-18	1.09616665537549e-15
4	rest	80	ENSG00000227715	8.663622	2.71128	4.57008687440914e-18	1.09616665537549e-15
4	rest	81	ENSG00000105379	8.663197	2.214456	4.58717355145651e-18	1.09616665537549e-15
4	rest	82	ENSG00000137563	8.646294	2.9609575	5.31992865084776e-18	1.25595183028147e-15
4	rest	83	ENSG00000141526	8.605683	2.7825246	7.58634141363968e-18	1.76969476190797e-15
4	rest	85	ENSG00000099341	8.598773	2.307434	8.0572659083394e-18	1.83583866830128e-15
4	rest	86	ENSG00000179218	8.552104	2.0625918	1.20864984130989e-17	2.72224064832956e-15
4	rest	88	ENSG00000184117	8.497249	2.601102	1.94137414557782e-17	4.27429509916824e-15
4	rest	89	ENSG00000115866	8.441224	2.5174384	3.14031886350877e-17	6.83717201449493e-15
4	rest	90	ENSG00000198856	8.43559	1.5323296	3.29537340945298e-17	7.08355462856862e-15
4	rest	92	ENSG00000084623	8.43325	2.1539621	3.361932025807e-17	7.08355462856862e-15
4	rest	93	ENSG00000177156	8.413902	2.6039405	3.96590041227464e-17	8.26721474239591e-15
4	rest	94	ENSG00000105854	8.409757	2.8180313	4.10862538098455e-17	8.4745804568834e-15
4	rest	95	ENSG00000168002	8.399976	2.3340755	4.46569227353742e-17	9.11512917707976e-15
4	rest	96	ENSG00000008018	8.379991	1.8294852	5.29321304955902e-17	1.06928360521762e-14
4	rest	97	ENSG00000163331	8.351712	2.2198644	6.72805179676182e-17	1.34526709140355e-14
4	rest	98	ENSG00000146701	8.335022	2.343442	7.74840424929244e-17	1.53363617439278e-14
4	rest	99	ENSG00000165283	8.26422	2.039865	1.40611016381456e-16	2.72799293662834e-14
5	rest	0	ENSG00000006042	17.246702	5.022028	1.18470877910498e-66	1.89441754614568e-62
5	rest	1	ENSG00000049540	17.21837	9.067892	1.93357238698207e-66	1.89441754614568e-62
5	rest	2	ENSG00000132386	16.541203	6.3177414	1.85286877773351e-61	1.21023212332294e-57
5	rest	3	ENSG00000143882	16.26139	8.856799	1.85479752263277e-59	9.08618936399726e-56
5	rest	4	ENSG00000185664	16.151339	6.5194597	1.11122658081222e-58	4.35489697020309e-55
5	rest	5	ENSG00000115461	15.259806	5.3638134	1.4167032002179e-52	4.62671653471163e-49
5	rest	6	ENSG00000163453	14.920168	6.8689713	2.43659838218521e-50	6.82073504270273e-47
5	rest	7	ENSG00000080166	14.788574	9.455543	1.73591760655101e-49	4.25191318754587e-46
5	rest	8	ENSG00000107317	14.528666	7.279588	7.97590181245446e-48	1.73653106683383e-44
5	rest	9	ENSG00000072041	14.517192	5.899692	9.42942879263009e-48	1.84769657191587e-44
5	rest	10	ENSG00000107165	14.384662	9.002853	6.45928007537247e-47	1.15063266433567e-43
5	rest	11	ENSG00000130203	14.2478	4.0032697	4.62625538989958e-46	7.55428953042353e-43
5	rest	12	ENSG00000135916	14.126861	4.0748096	2.5945512331433e-45	3.9107870318033e-42
5	rest	13	ENSG00000134160	14.065044	8.283888	6.22836112077088e-45	8.71748115439325e-42
5	rest	14	ENSG00000117394	13.923383	3.163588	4.56764760024152e-44	5.96687031511551e-41
5	rest	15	ENSG00000167996	13.739691	1.2343856	5.87264499515845e-43	7.19215491750812e-40
5	rest	16	ENSG00000092068	13.711944	5.929606	8.61199673936774e-43	9.92659271223005e-40
5	rest	17	ENSG00000165588	13.640878	6.280402	2.28788831453295e-42	2.49062064018184e-39
5	rest	18	ENSG00000274488	13.36493	5.31168	9.6926176515456e-41	9.99614962537032e-38
5	rest	19	ENSG00000152661	13.32407	5.226041	1.67708621293904e-40	1.64312521712702e-37
5	rest	20	ENSG00000119655	13.265883	2.0999813	3.65091653462528e-40	3.40665283314202e-37
5	rest	21	ENSG00000143153	13.256284	4.3547025	4.14956567493877e-40	3.69594270001932e-37
5	rest	22	ENSG00000086696	13.139559	5.370075	1.95362892463181e-39	1.66440690339827e-36
5	rest	23	ENSG00000083067	13.013	3.5830488	1.03209963778873e-38	8.42666350102922e-36
